SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
BIOL:3314:0001,Genomics,Jan Fassler,,0,2,8,7,9,4,4,3,0,0,0,0,1,0,Spring,2023,0
BIOL:3363:0001,Plant Developmental Biology,Erin Irish,,2,8,3,4,5,3,0,2,0,1,0,0,0,0,Spring,2023,0
BIOL:3373:0001,Human Population Genetics and Variation,Josep Comeron,,2,20,7,3,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:3603:0001,Mechanisms of Aging,Veena Prahlad,,1,4,3,12,5,3,3,1,0,0,0,0,0,0,Spring,2023,0
BIOL:3656:0A01,Neurobiology Laboratory,Michael Dailey,,1,8,4,3,0,2,0,0,0,0,0,0,1,0,Spring,2023,0
BIOL:3656:0A02,Neurobiology Laboratory,Michael Dailey,,3,1,2,4,5,1,0,1,0,0,0,0,0,0,Spring,2023,0
BIOL:3716:0A01,Genetics and Biotechnology Lab,Chi-Lien Cheng,,2,3,5,1,1,2,1,0,0,0,1,0,0,0,Spring,2023,0
BIOL:3716:0A02,Genetics and Biotechnology Lab,Chi-Lien Cheng,,0,1,4,6,1,4,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:3716:0A03,Genetics and Biotechnology Lab,Chi-Lien Cheng,,0,1,2,4,0,7,0,0,1,0,0,0,0,0,Spring,2023,0
BIOL:3736:0A01,Developmental Biology Lab,Emily Steinbach-Swehla,,0,13,3,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:3736:0A01,Developmental Biology Lab,Douglas Houston,,0,13,3,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:4333:0001,Genes and Development,Albert Erives,,2,14,8,5,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:4386:0001,Intro to Scientific Computing,Bin He,,0,9,6,5,1,2,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:4898:0001,Communicating Research,Lori Adams,,0,10,0,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:5654:0001,Fundamental Neurobiology II,Steven Green,,1,2,0,1,1,1,0,0,0,0,0,0,0,0,Spring,2023,0
BIOL:6298:0001,COSMOS Seminar,Sarit Smolikove,,2,15,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:4120:0A01,Introduction to Biostatistics,Grant Brown,,1,13,6,1,1,1,0,0,1,0,0,0,0,1,Spring,2023,0
BIOS:4120:0A02,Introduction to Biostatistics,Grant Brown,,0,8,9,3,2,1,0,0,0,0,0,0,0,2,Spring,2023,0
BIOS:4120:0A03,Introduction to Biostatistics,Grant Brown,,0,5,6,4,3,0,0,1,0,0,1,0,0,0,Spring,2023,0
BIOS:4120:0A04,Introduction to Biostatistics,Grant Brown,,0,6,8,1,3,1,0,1,0,0,0,0,0,2,Spring,2023,0
BIOS:4120:0EXW,Introduction to Biostatistics,Matthew Davis,,8,9,5,2,3,2,1,0,1,0,0,0,0,2,Spring,2023,0
BIOS:5120:0001,Regression & ANOVA in Health Sciences,Jeffrey Dawson,,14,39,11,5,4,3,0,0,0,0,0,0,1,0,Spring,2023,0
BIOS:5720:0001,Biostatistical Methods II,Daniel Sewell,,2,10,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:5730:0001,Biostatistical Methods Categorical Data,Brian Smith,,3,4,3,0,0,1,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:6210:0001,Applied Survival Analysis,Kai Wang,,2,12,8,3,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:6610:0001,Statistical Methods in Clinical Trials,Christopher Coffey,,8,5,0,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:6650:0001,Causal Inference,Emily Roberts,,3,7,0,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:7240:0001,High-Dimensional Data Analysis,Patrick Breheny,,1,5,4,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:7270:0001,Scholarly Integrity in Biostatistics,Jeffrey Dawson,,2,12,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:7310:0001,Longitudinal Data Analysis,Hyunkeun Cho,,2,3,4,1,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
BIOS:7600:0002,Advanced Biostatistics Seminar,Jacob Oleson,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BKAT:2110:0001,Introduction to Book Arts,Lexi Janezic,,0,1,1,1,1,0,0,2,0,0,0,0,0,1,Spring,2023,0
BMB:3110:0EXW,Biochemistry,Marc Wold,,18,25,27,33,22,41,38,35,20,9,6,0,10,45,Spring,2023,0
BMB:3120:0EXW,Biochemistry and Molecular Biology I,David Price,,1,8,4,3,11,0,3,6,5,1,1,1,0,4,Spring,2023,0
BMB:3130:0A01,Biochemistry and Molecular Biology II,Sheila Baker,,1,25,6,8,19,9,4,7,2,0,0,0,0,0,Spring,2023,0
BMB:3140:0A01,Experimental Biochemistry,Anneke Sanders,,0,1,5,0,5,1,2,1,2,1,0,1,0,0,Spring,2023,0
BMB:3140:0A02,Experimental Biochemistry,Anneke Sanders,,1,1,1,2,0,4,3,3,0,0,0,0,0,0,Spring,2023,0
BMB:3140:0A03,Experimental Biochemistry,Anneke Sanders,,0,1,2,1,3,0,2,0,1,0,0,0,0,0,Spring,2023,0
BMB:3150:0001,Development of Senior Research Project,Madeline Shea,,0,9,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BMB:4240:0EXW,Biophysics and Advanced Biochemistry,M Washington,,1,5,0,2,8,0,0,1,0,0,0,0,0,0,Spring,2023,0
BME:2200:0A01,"Systems, Instrum, and Data Acquisition",Osama Saba,,0,3,4,2,3,1,5,0,2,0,1,0,0,1,Spring,2023,0
BME:2200:0A02,"Systems, Instrum, and Data Acquisition",Osama Saba,,1,2,2,4,2,1,2,1,1,0,0,0,0,0,Spring,2023,0
BME:2200:0A03,"Systems, Instrum, and Data Acquisition",Osama Saba,,0,1,1,4,5,5,2,2,1,0,0,0,0,0,Spring,2023,0
BME:2210:0A01,Bioimaging and Bioinformatics,Osama Saba,,4,13,2,7,8,2,0,3,1,0,0,1,0,2,Spring,2023,0
BME:2400:0A01,Cell Biology for Engineers,Sathivel Chinnathambi,,0,2,1,0,1,2,0,2,4,0,0,0,0,2,Spring,2023,0
BME:2400:0A02,Cell Biology for Engineers,Sathivel Chinnathambi,,1,3,0,1,1,2,0,2,2,0,2,0,2,0,Spring,2023,0
BME:2400:0A03,Cell Biology for Engineers,Sathivel Chinnathambi,,0,4,0,2,1,2,0,0,3,0,2,0,0,0,Spring,2023,0
BME:2500:0A02,Biomaterials and Biomechanics,Tae-Hong Lim,,1,5,3,7,1,0,3,0,0,0,0,0,0,0,Spring,2023,0
BME:2500:0A04,Biomaterials and Biomechanics,Tae-Hong Lim,,2,3,6,6,2,0,2,0,0,0,0,0,0,0,Spring,2023,0
BME:3710:000A,Medical Device Design: The Fundamentals,Colleen Bringman,,1,18,7,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BME:4920:0001,Biomedical Engineering Senior Design II,Colleen Bringman,,0,65,17,8,4,0,1,2,0,0,0,0,0,0,Spring,2023,0
BME:5335:0001,Computational Bioinformatics,Terry Braun,,3,2,4,4,2,1,0,0,0,0,0,0,0,0,Spring,2023,0
BME:5421:0A01,Cell Material Interactions,Sathivel Chinnathambi,,1,14,3,5,0,2,0,0,0,0,0,0,0,0,Spring,2023,0
BME:5421:0A02,Cell Material Interactions,Sathivel Chinnathambi,,2,6,2,1,1,1,1,0,0,0,0,0,0,0,Spring,2023,0
BME:5435:0A01,Systems Biology for BME,Michael Mackey,,2,12,5,2,4,1,0,3,0,0,0,0,1,0,Spring,2023,0
BME:5510:0001,Cardiovascular Engineering,Suresh Raghavan,,14,18,10,3,2,0,0,0,0,0,0,0,0,0,Spring,2023,0
BME:5620:0001,Intro to Applied Biomedical FE Modeling,Nicole Kallemeyn,,4,7,8,3,2,2,2,0,0,1,0,0,0,0,Spring,2023,0
BME:5715:0001,Advanced Medical Device Design Studio,Colleen Bringman,,3,20,1,1,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
BUS:2013:0001,Introduction to Sustainability,Stratis Giannakouros,,0,2,7,5,6,3,0,0,0,1,0,0,1,0,Spring,2023,0
BUS:3000:0001,Business Communication and Protocol,Julie Alexander,,0,9,2,7,5,1,0,0,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0002,Business Communication and Protocol,Julie Alexander,,0,10,2,1,7,3,0,0,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0004,Business Communication and Protocol,Stephanie Batterson,,0,12,3,2,0,0,0,0,0,0,0,0,0,1,Spring,2023,0
BUS:3000:0005,Business Communication and Protocol,Sam Perkins,,0,3,2,3,7,7,1,1,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0006,Business Communication and Protocol,Julie Alexander,,0,4,3,5,6,4,1,0,0,0,0,0,0,1,Spring,2023,0
BUS:3000:0007,Business Communication and Protocol,Pamela Bourjaily,,0,2,5,3,5,0,4,2,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0008,Business Communication and Protocol,Alexander Taylor,,0,1,2,2,5,5,1,6,1,0,0,0,0,0,Spring,2023,0
BUS:3000:0009,Business Communication and Protocol,Meredith Ringel-Ensley,,0,0,6,4,9,2,2,0,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0010,Business Communication and Protocol,Stephanie Batterson,,0,4,1,3,10,3,1,1,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0011,Business Communication and Protocol,Craig Dresser,,0,2,7,2,6,3,0,3,0,1,0,0,0,0,Spring,2023,0
BUS:3000:0012,Business Communication and Protocol,Craig Dresser,,0,0,0,3,6,6,4,3,0,0,1,0,1,0,Spring,2023,0
BUS:3000:0013,Business Communication and Protocol,Stephanie Batterson,,0,7,2,3,5,4,1,2,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0014,Business Communication and Protocol,Stephanie Batterson,,0,7,3,6,5,2,0,0,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0015,Business Communication and Protocol,Julie Alexander,,0,3,1,7,8,4,1,0,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0100,Business Communication and Protocol,Gillian Lederman,,0,2,3,2,7,1,5,2,1,0,0,0,0,0,Spring,2023,0
BUS:3000:0101,Business Communication and Protocol,Patrick Highland,,0,1,5,2,6,3,3,3,1,0,0,0,0,0,Spring,2023,0
BUS:3000:0102,Business Communication and Protocol,David Miessler-Kubanek,,0,3,2,2,4,2,4,4,2,0,0,0,0,0,Spring,2023,0
BUS:3000:0103,Business Communication and Protocol,Michael Stutzman,,0,0,5,4,6,1,6,0,1,0,0,0,0,0,Spring,2023,0
BUS:3000:0104,Business Communication and Protocol,Anna Bruno,,0,2,3,2,7,3,2,5,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0105,Business Communication and Protocol,Carl Follmer,,0,4,4,5,6,1,2,2,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0EX4,Business Communication and Protocol,Dominic Standish,,0,0,0,0,9,1,1,1,0,0,0,0,0,0,Spring,2023,0
BUS:3000:0EXW,Business Communication and Protocol,Tobias Veeder,,0,1,5,1,5,4,4,2,1,0,0,0,0,1,Spring,2023,0
BUS:3050:0EX4,"Business, Culture, and Society",Dominic Standish,,0,2,0,5,3,1,2,0,0,0,0,0,0,0,Spring,2023,0
BUS:3200:0001,Advanced Business Presentation Workshop,Pamela Bourjaily,,0,7,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
BUS:3800:0101,Business Writing,Tobias Veeder,,0,3,4,4,5,5,1,0,1,0,0,0,1,0,Spring,2023,0
CBE:2040:0EXW,"Environment, Energy, and Climate Change",Jing Zeng,,5,1,6,9,6,6,5,2,2,0,1,0,0,4,Spring,2023,0
CBE:2050:0EXW,Severe and Unusual Weather,Jing Zeng,,7,3,2,10,6,6,7,1,0,0,0,0,0,1,Spring,2023,0
CBE:3020:0001,Appl Stat Chem & Natural Resource Engr,Jun Wang,,6,3,3,1,0,2,1,0,0,0,0,0,0,0,Spring,2023,0
CBE:3105:0001,Chemical Engineering Thermodynamics,Alec Scranton,,0,6,5,8,5,9,1,4,3,0,1,0,0,0,Spring,2023,0
CBE:3109:0A01,Fluid Flow,Jennifer Fiegel,,6,9,5,3,4,5,2,6,0,1,2,0,1,0,Spring,2023,0
CBE:3120:0001,Chemical Reaction Engineering,C Guymon,,1,9,2,5,3,5,3,4,5,1,1,0,1,4,Spring,2023,0
CBE:3150:0A01,Thermodynamics/Transport Laboratory,Beth Rundlett,,1,11,2,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CBE:3150:0A02,Thermodynamics/Transport Laboratory,Beth Rundlett,,0,1,3,0,3,0,1,0,0,0,0,0,0,0,Spring,2023,0
CBE:3150:0A03,Thermodynamics/Transport Laboratory,Beth Rundlett,,1,3,7,3,1,1,0,1,0,0,1,0,0,1,Spring,2023,0
CBE:3205:0A01,Introduction to Biochemical Engineering,David Murhammer,,1,13,4,4,10,3,0,3,0,0,3,0,0,1,Spring,2023,0
CBE:4110:0001,Chemical Engineering Process Design II,Eric Nuxoll,,0,9,17,5,8,4,0,1,0,0,0,0,0,1,Spring,2023,0
CBE:4410:0001,Sustainable Systems,Jerald Schnoor,,1,5,3,2,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
CBE:5115:0001,Transport Phenomena I,David Rethwisch,,1,6,0,1,4,0,0,0,0,0,0,0,0,0,Spring,2023,0
CBE:5405:0001,Green Chemical and Energy Technologies,Charles Stanier,,1,2,4,4,3,1,0,0,0,0,1,0,0,1,Spring,2023,0
CBH:4105:0100,Intro to Health Promotion & Disease Prev,Oluwafemi Adeagbo,,0,13,24,9,2,0,0,0,0,0,0,0,0,1,Spring,2023,0
CBH:5310:0001,Qualitative Research for Public Health,Shannon Watkins,,14,7,1,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
CBH:5350:0001,Foundations of Maternal and Child Health,William Story,,2,3,5,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CBH:6205:0001,Designing and Implementing Interventions,Rima Afifi,,1,6,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CBH:6230:0001,Health Equity and Social Justice,Paul Gilbert,,6,5,3,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CCCC:2220:0001,Foundations Critical Cultural Competence,Yolanda Spears,,0,0,4,5,8,1,1,3,4,0,1,0,2,0,Spring,2023,0
CCCC:2220:0002,Foundations Critical Cultural Competence,LaTasha DeLoach,,0,10,6,4,1,3,4,2,0,0,0,0,1,1,Spring,2023,0
CCP:1306:0002,UI STEP - Student to Employed Profession,Josh Frahm,,0,23,4,0,0,1,0,0,0,0,0,0,0,0,Spring,2023,0
CCP:3106:0EXV,Career Computing Skills,Jamie Lang,,0,28,7,2,0,3,1,0,0,0,1,0,0,0,Spring,2023,0
CEE:1030:0AAA,Introduction to Earth Science,Emily Finzel,,0,11,19,22,18,4,4,4,0,2,0,1,3,1,Spring,2023,0
CEE:1030:0B01,Introduction to Earth Science,Emily Finzel,,0,0,0,1,4,0,1,0,0,1,0,0,0,0,Spring,2023,0
CEE:1030:0B02,Introduction to Earth Science,Emily Finzel,,0,2,4,1,3,1,1,2,0,0,0,0,0,0,Spring,2023,0
CEE:1030:0B03,Introduction to Earth Science,Emily Finzel,,0,1,2,0,3,0,1,0,0,0,0,0,1,0,Spring,2023,0
CEE:1030:0B04,Introduction to Earth Science,Emily Finzel,,0,0,4,2,2,1,1,0,0,0,0,0,0,1,Spring,2023,0
CEE:1030:0B05,Introduction to Earth Science,Emily Finzel,,0,2,4,2,1,2,0,1,0,0,0,0,1,0,Spring,2023,0
CEE:1030:0B06,Introduction to Earth Science,Emily Finzel,,0,1,1,6,1,1,1,0,0,0,0,0,1,0,Spring,2023,0
CEE:1030:0B07,Introduction to Earth Science,Emily Finzel,,0,0,1,1,1,0,0,2,0,0,0,0,1,0,Spring,2023,0
CEE:1030:0B08,Introduction to Earth Science,Emily Finzel,,0,1,4,1,1,2,0,1,0,0,0,0,0,1,Spring,2023,0
CEE:1030:0B09,Introduction to Earth Science,Emily Finzel,,0,0,3,1,1,4,0,0,0,0,0,0,2,0,Spring,2023,0
CEE:2010:0001,CEE Professional Practice and Ethics,Richard Fosse,,0,43,0,0,2,0,0,2,0,0,0,0,1,1,Spring,2023,0
CEE:2050:0EXW,Severe and Unusual Weather,Jing Zeng,,1,5,4,2,3,0,2,0,0,0,0,0,0,0,Spring,2023,0
CEE:3002:0001,Technical Communication in CEE,Michelle Scherer,,58,6,0,0,1,0,1,0,0,0,0,0,1,0,Spring,2023,0
CEE:3155:0A01,Principles of Environmental Engineering,Craig Just,,0,31,11,6,6,2,1,4,1,0,0,0,0,0,Spring,2023,0
CEE:3371:0A01,Principles of Hydraulics and Hydrology,Priscilla Williams,,2,4,1,4,1,1,1,2,0,0,1,0,0,0,Spring,2023,0
CEE:3371:0A02,Principles of Hydraulics and Hydrology,Priscilla Williams,,1,1,2,1,1,1,1,0,0,0,0,0,0,0,Spring,2023,0
CEE:3371:0A03,Principles of Hydraulics and Hydrology,Priscilla Williams,,2,2,2,1,3,1,1,1,2,1,1,0,0,0,Spring,2023,0
CEE:3371:0A04,Principles of Hydraulics and Hydrology,Priscilla Williams,,1,0,2,2,0,0,0,1,1,0,0,0,0,0,Spring,2023,0
CEE:3430:0A01,Water Treatment,Gregory LeFevre,,0,2,0,1,1,0,2,1,1,0,0,0,0,0,Spring,2023,0
CEE:3586:0A01,Civil Engineering Materials,Christopher Stoakes,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:3586:0A02,Civil Engineering Materials,Christopher Stoakes,,1,7,5,1,0,0,0,0,0,0,0,0,0,1,Spring,2023,0
CEE:3586:0A03,Civil Engineering Materials,Christopher Stoakes,,10,5,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:3763:0001,Principles of Transportation Engineering,David Lee,,2,1,3,4,5,5,6,5,4,3,0,1,2,0,Spring,2023,0
CEE:3783:0A01,Surveying and Remote Sensing,Jonathon Bailey,,2,7,6,4,1,3,1,0,0,0,0,0,0,0,Spring,2023,0
CEE:3790:0001,Resilient Infrastructure Emerg Response,Richard Fosse,,0,32,0,0,7,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:3996:0002,CEE Engineering Project,Richard Fosse,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:3998:9809,Individual Investigations Civil Engr,Paul Hanley,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:4107:0001,Sustainable Systems,Jerald Schnoor,,0,11,3,3,2,0,0,0,0,0,0,0,0,1,Spring,2023,0
CEE:4159:0001,Air Pollution Control Technology,Keri Hornbuckle,,0,5,5,6,5,2,1,0,0,0,0,0,0,0,Spring,2023,0
CEE:4162:0001,Structural Systems for Buildings,Christopher Stoakes,,0,22,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:4371:0001,Water Resources Engineering,Gabriele Villarini,,1,3,2,3,2,1,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:4512:0001,Engineering Design Optimization,Deema Totah,,3,1,1,0,0,1,0,0,0,1,0,0,0,0,Spring,2023,0
CEE:4533:0A01,Finite Element I,Asghar Bhatti,,0,7,0,0,0,0,0,0,1,0,0,0,0,2,Spring,2023,0
CEE:4535:0001,Design of Steel Structures,Asghar Bhatti,,1,5,3,1,2,1,2,2,2,1,1,0,0,0,Spring,2023,0
CEE:4850:0001,Project Design & Management Civil Engrg,Paul Hanley,,0,43,2,0,0,4,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:5225:0001,Communicating Data Through Stories,Michelle Scherer,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:5310:0001,Informatics for Sustainable Systems,Ibrahim Demir,,0,5,4,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CEE:5410:0001,Politics and Economics of FEWS,David Cwiertny,,2,4,1,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2010:0001,Ceramics I: Handbuilding,Randi Bachman,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2010:0002,Ceramics I: Handbuilding,Abbey Peters,,2,6,0,2,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2010:0003,Ceramics I: Handbuilding,Jamin Shepherd,,3,7,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2010:0004,Ceramics I: Handbuilding,Amelia Rosenberg,,0,8,3,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2010:0005,Ceramics I: Handbuilding,Brant Weiland,,3,2,5,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2020:0001,Ceramics II: Wheel Throwing,Patrick Ryan,,0,6,3,1,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2020:0002,Ceramics II: Wheel Throwing,Sydney Ewerth,,7,3,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:2020:0003,Ceramics II: Wheel Throwing,Sydney Ewerth,,10,2,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:4010:0001,Ceramics IV: Advanced Studio,Andrew Casto,,4,9,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CERM:4030:0001,Advanced Concepts in Ceramics,Andrew Casto,,5,5,0,0,0,3,1,0,0,0,0,0,0,0,Spring,2023,0
CERM:6075:0001,Ceramics Workshop,Sydney Ewerth,,10,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
CHEM:1070:000A,General Chemistry I, ,,0,25,24,15,39,11,15,21,4,7,4,1,11,24,Spring,2023,0
CHEM:1070:000A,General Chemistry I,Jeffrey Elbert,,0,25,24,15,39,11,15,21,4,7,4,1,11,24,Spring,2023,0
CHEM:1080:000A,General Chemistry II,Florence Williams,,12,67,62,32,49,30,30,36,9,11,3,6,13,24,Spring,2023,0
CHEM:1110:000A,Principles of Chemistry I,Adam Brummett,,3,59,12,21,82,25,12,58,25,4,13,8,14,5,Spring,2023,0
CHEM:1110:000B,Principles of Chemistry I,Adam Brummett,,2,119,25,44,102,36,17,59,21,6,16,6,10,6,Spring,2023,0
CHEM:1120:000A,Principles of Chemistry II,Amy Strathman,,2,50,32,23,28,15,21,20,8,7,5,2,4,7,Spring,2023,0
CHEM:1120:000B,Principles of Chemistry II,Amy Strathman,,5,79,65,34,55,28,28,26,14,11,4,3,7,9,Spring,2023,0
CHEM:1120:000C,Principles of Chemistry II,Amy Strathman,,4,39,4,4,3,0,1,2,0,0,0,0,0,0,Spring,2023,0
CHEM:2021:0A01,Fundamentals of Chemical Measurements,Maxwell Geng,,1,3,4,1,0,0,1,0,0,0,0,0,1,1,Spring,2023,0
CHEM:2021:0A03,Fundamentals of Chemical Measurements,Maxwell Geng,,2,3,7,0,3,0,1,1,0,0,0,0,0,2,Spring,2023,0
CHEM:2210:000A,Organic Chemistry I,Mouna Maalouf,,1,12,7,13,13,19,4,13,16,4,8,7,13,10,Spring,2023,0
CHEM:2210:000B,Organic Chemistry I,Mouna Maalouf,,2,26,7,20,16,31,15,25,15,8,11,7,18,8,Spring,2023,0
CHEM:2220:000A,Organic Chemistry II,Rebecca Laird,,34,33,28,26,36,41,34,17,17,6,2,0,0,12,Spring,2023,0
CHEM:2240:000A,Organic Chemistry II for Majors,Chris Pigge,,0,8,3,1,11,0,3,8,1,0,1,0,0,3,Spring,2023,0
CHEM:2410:0001,Organic Chemistry Laboratory,David Martin,,0,7,1,0,5,1,1,1,0,0,1,0,1,1,Spring,2023,0
CHEM:2410:0002,Organic Chemistry Laboratory,David Martin,,0,4,1,3,6,0,2,0,1,0,0,0,0,1,Spring,2023,0
CHEM:2410:0003,Organic Chemistry Laboratory,David Martin,,0,8,2,4,3,0,0,0,1,0,0,0,1,0,Spring,2023,0
CHEM:2410:0004,Organic Chemistry Laboratory,David Martin,,1,1,1,1,5,0,2,5,1,0,2,0,0,0,Spring,2023,0
CHEM:2410:0005,Organic Chemistry Laboratory,David Martin,,1,6,4,1,4,0,4,0,0,0,0,0,0,0,Spring,2023,0
CHEM:2410:0006,Organic Chemistry Laboratory,David Martin,,0,8,2,1,2,2,2,2,1,0,0,0,0,0,Spring,2023,0
CHEM:2410:0007,Organic Chemistry Laboratory,David Martin,,3,3,1,4,6,1,0,2,0,0,0,0,0,0,Spring,2023,0
CHEM:2410:0008,Organic Chemistry Laboratory,David Martin,,0,0,1,0,3,4,1,1,2,0,3,0,0,2,Spring,2023,0
CHEM:2410:0009,Organic Chemistry Laboratory,David Martin,,0,0,0,3,4,4,0,3,1,0,0,0,1,0,Spring,2023,0
CHEM:2410:0010,Organic Chemistry Laboratory,David Martin,,0,2,2,2,6,2,0,1,0,0,1,0,1,0,Spring,2023,0
CHEM:2410:0011,Organic Chemistry Laboratory,David Martin,,0,2,2,3,3,4,2,1,0,0,0,0,1,2,Spring,2023,0
CHEM:2410:0012,Organic Chemistry Laboratory,David Martin,,0,2,3,0,2,0,1,2,0,0,1,0,0,1,Spring,2023,0
CHEM:2420:0A01,Organic Chemistry Laboratory for Majors,Rebecca Laird,,0,14,1,0,2,1,0,0,0,0,0,0,0,0,Spring,2023,0
CHEM:2420:0A02,Organic Chemistry Laboratory for Majors,Rebecca Laird,,0,8,3,2,2,1,1,0,0,0,0,0,1,1,Spring,2023,0
CHEM:2420:0A03,Organic Chemistry Laboratory for Majors,Rebecca Laird,,1,4,3,1,0,0,0,1,0,0,0,0,0,0,Spring,2023,0
CHEM:3120:000A,Spectroscopy and Separations,Gary Small,,0,10,10,5,8,3,7,4,4,0,4,0,6,2,Spring,2023,0
CHEM:3250:0001,Inorganic Chemistry,Louis Messerle,,4,8,4,9,13,4,7,13,6,1,0,1,1,4,Spring,2023,0
CHEM:3430:0A01,Analytical Measurements,Scott Shaw,,0,0,4,0,2,0,0,0,1,0,0,0,1,0,Spring,2023,0
CHEM:3430:0A02,Analytical Measurements,Scott Shaw,,0,2,3,1,1,1,0,1,0,0,0,0,0,0,Spring,2023,0
CHEM:3430:0A03,Analytical Measurements,Scott Shaw,,0,3,1,1,0,0,1,0,1,0,0,0,0,0,Spring,2023,0
CHEM:4431:000A,Chemical Thermodynamics,Nicole Becker,,0,2,6,0,3,2,1,0,1,0,0,1,2,0,Spring,2023,0
CHEM:4432:000A,Quantum Mechanics and Chemical Kinetics,James Shepherd,,0,9,4,4,5,5,2,1,0,0,0,0,0,1,Spring,2023,0
CHEM:4450:000A,Synthesis and Measurement,Michael Sinnwell,,0,22,2,0,2,0,0,0,0,0,0,0,0,0,Spring,2023,0
CHEM:5107:0001,Electrochemistry,Johna Leddy,,4,5,3,5,2,0,0,0,0,0,0,0,0,1,Spring,2023,0
CHEM:5204:0001,Physical Methods in Inorganic Chemistry,Scott Daly,,0,6,4,4,4,0,1,1,0,0,0,0,0,0,Spring,2023,0
CHEM:5321:0001,Spectroscopic Methods in Organic Chem,James Gloer,,0,3,1,2,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
CHEM:5326:0001,Organic Reactions,Gregory Friestad,,0,1,2,2,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
