SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
MATH:1440:0A23,Mathematics for the Biological Sciences,Alperen Duyan - Primary Instructor,Cynthia Farthing - Course Supervisor,-,4.0,-,-,14.0,-,-,6.0,-,-,4.0,-,-,1.0,Fall,2023,1
MATH:1460:0071,Calculus for the Biological Sciences,Breanna Guppy - Primary Instructor,Weimin Han - Course Supervisor,-,8.0,-,-,18.0,-,-,11.0,-,-,1.0,-,-,2.0,Fall,2023,1
MATH:1460:0081,Calculus for the Biological Sciences,Alisson Serracin Morales - Primary Instructor,Weimin Han - Course Supervisor,-,9.0,-,-,14.0,-,-,11.0,-,-,0.0,-,-,2.0,Fall,2023,1
MATH:1460:0082,Calculus for the Biological Sciences,Patrick Conway - Primary Instructor,Weimin Han - Course Supervisor,-,14.0,-,-,13.0,-,-,7.0,-,-,2.0,-,-,4.0,Fall,2023,1
MATH:1460:0091,Calculus for the Biological Sciences,Patrick Conway - Primary Instructor,Weimin Han - Course Supervisor,-,8.0,-,-,15.0,-,-,9.0,-,-,2.0,-,-,3.0,Fall,2023,1
MATH:1460:0101,Calculus for the Biological Sciences,Joseph Sauder - Primary Instructor,Weimin Han - Course Supervisor,-,8.0,-,-,13.0,-,-,13.0,-,-,4.0,-,-,2.0,Fall,2023,1
MATH:1460:0121,Calculus for the Biological Sciences,Bradley Duda - Primary Instructor,Weimin Han - Course Supervisor,-,9.0,-,-,20.0,-,-,7.0,-,-,2.0,-,-,1.0,Fall,2023,1
MATH:1460:0122,Calculus for the Biological Sciences,Breanna Guppy - Primary Instructor,Weimin Han - Course Supervisor,-,5.0,-,-,21.0,-,-,8.0,-,-,5.0,-,-,1.0,Fall,2023,1
MATH:1460:0131,Calculus for the Biological Sciences,Bradley Duda - Primary Instructor,Weimin Han - Course Supervisor,-,11.0,-,-,10.0,-,-,9.0,-,-,1.0,-,-,1.0,Fall,2023,1
MATH:1460:0132,Calculus for the Biological Sciences,Joseph Sauder - Primary Instructor,Weimin Han - Course Supervisor,-,7.0,-,-,21.0,-,-,7.0,-,-,0.0,-,-,3.0,Fall,2023,1
MATH:1460:0332,Calculus for the Biological Sciences,Alisson Serracin Morales - Primary Instructor,Weimin Han - Course Supervisor,-,8.0,-,-,26.0,-,-,4.0,-,-,2.0,-,-,0.0,Fall,2023,1
MATH:1550:0071,Engineer Math I Single Variable Calculus,Ashwin Ayilliath Kutteri - Primary Instructor,Olga Sokratova - Course Supervisor,-,6.0,-,-,13.0,-,-,15.0,-,-,5.0,-,-,1.0,Fall,2023,1
MATH:1550:0082,Engineer Math I Single Variable Calculus,Ashwin Ayilliath Kutteri - Primary Instructor,Olga Sokratova - Course Supervisor,-,11.0,-,-,11.0,-,-,12.0,-,-,4.0,-,-,1.0,Fall,2023,1
MATH:1550:0091,Engineer Math I Single Variable Calculus,Fatou Ndow - Primary Instructor,Olga Sokratova - Course Supervisor,-,17.0,-,-,9.0,-,-,10.0,-,-,4.0,-,-,0.0,Fall,2023,1
MATH:1550:0111,Engineer Math I Single Variable Calculus,George Clare Kennedy - Primary Instructor,Olga Sokratova - Course Supervisor,-,9.0,-,-,15.0,-,-,10.0,-,-,5.0,-,-,1.0,Fall,2023,1
MATH:1550:0112,Engineer Math I Single Variable Calculus,Joey Small - Primary Instructor,Olga Sokratova - Course Supervisor,-,6.0,-,-,13.0,-,-,9.0,-,-,10.0,-,-,1.0,Fall,2023,1
MATH:1550:0131,Engineer Math I Single Variable Calculus,Joseph Baroni - Primary Instructor,Olga Sokratova - Course Supervisor,-,13.0,-,-,18.0,-,-,7.0,-,-,1.0,-,-,0.0,Fall,2023,1
MATH:1550:0132,Engineer Math I Single Variable Calculus,Ian Ramsey - Primary Instructor,Olga Sokratova - Course Supervisor,-,13.0,-,-,13.0,-,-,11.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:1550:0134,Engineer Math I Single Variable Calculus,Ian Ramsey - Primary Instructor,Olga Sokratova - Course Supervisor,-,12.0,-,-,10.0,-,-,15.0,-,-,2.0,-,-,0.0,Fall,2023,1
MATH:1550:0135,Engineer Math I Single Variable Calculus,Joseph Baroni - Primary Instructor,Olga Sokratova - Course Supervisor,-,7.0,-,-,13.0,-,-,13.0,-,-,2.0,-,-,2.0,Fall,2023,1
MATH:1550:0136,Engineer Math I Single Variable Calculus,Emma Knobloch - Primary Instructor,Olga Sokratova - Course Supervisor,-,5.0,-,-,8.0,-,-,8.0,-,-,5.0,-,-,1.0,Fall,2023,1
MATH:1560:0A01,Engineer Math II: Multivariable Calculus,Jacob Van Grinsven - Primary Instructor,Cynthia Farthing - Course Supervisor,-,11.0,-,-,7.0,-,-,7.0,-,-,7.0,-,-,1.0,Fall,2023,1
MATH:1560:0A03,Engineer Math II: Multivariable Calculus,James Hay - Primary Instructor,Cynthia Farthing - Course Supervisor,-,7.0,-,-,15.0,-,-,7.0,-,-,4.0,-,-,2.0,Fall,2023,1
MATH:1560:0A04,Engineer Math II: Multivariable Calculus,Marc Moore - Primary Instructor,Cynthia Farthing - Course Supervisor,-,11.0,-,-,9.0,-,-,9.0,-,-,4.0,-,-,0.0,Fall,2023,1
MATH:1560:0A05,Engineer Math II: Multivariable Calculus,James Hay - Primary Instructor,Cynthia Farthing - Course Supervisor,-,17.0,-,-,8.0,-,-,5.0,-,-,4.0,-,-,0.0,Fall,2023,1
MATH:1560:0A07,Engineer Math II: Multivariable Calculus,Marc Moore - Primary Instructor,Cynthia Farthing - Course Supervisor,-,10.0,-,-,19.0,-,-,5.0,-,-,1.0,-,-,1.0,Fall,2023,1
MATH:1560:0A09,Engineer Math II: Multivariable Calculus,Jacob Van Grinsven - Primary Instructor,Cynthia Farthing - Course Supervisor,-,13.0,-,-,9.0,-,-,7.0,-,-,0.0,-,-,3.0,Fall,2023,1
MATH:1850:0C07,Calculus I,Blake Mattson - Primary Instructor,Joshua Jordan - Course Supervisor,-,14.0,-,-,9.0,-,-,6.0,-,-,5.0,-,-,0.0,Fall,2023,1
MATH:1850:0C08,Calculus I,Blake Mattson - Primary Instructor,Joshua Jordan - Course Supervisor,-,16.0,-,-,12.0,-,-,8.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:1850:0D09,Calculus I,Ziqing Lu - Primary Instructor,Hao Fang - Course Supervisor,-,2.0,-,-,8.0,-,-,15.0,-,-,4.0,-,-,1.0,Fall,2023,1
MATH:1850:0D10,Calculus I,Kevin Wang - Primary Instructor,Hao Fang - Course Supervisor,-,3.0,-,-,12.0,-,-,7.0,-,-,3.0,-,-,1.0,Fall,2023,1
MATH:1850:0F12,Calculus I,Sam Holen - Primary Instructor,Elizabeth Buchanan - Course Supervisor,-,7.0,-,-,10.0,-,-,8.0,-,-,6.0,-,-,4.0,Fall,2023,1
MATH:1850:0F14,Calculus I,Sam Holen - Primary Instructor,Elizabeth Buchanan - Course Supervisor,-,10.0,-,-,9.0,-,-,7.0,-,-,8.0,-,-,4.0,Fall,2023,1
MATH:1850:0M30,Calculus I,Kevin Wang - Primary Instructor,Hao Fang - Course Supervisor,-,5.0,-,-,11.0,-,-,9.0,-,-,3.0,-,-,1.0,Fall,2023,1
MATH:1850:0M31,Calculus I,Michele Capovilla-Searle - Primary Instructor,Hao Fang - Course Supervisor,-,3.0,-,-,13.0,-,-,10.0,-,-,1.0,-,-,1.0,Fall,2023,1
MATH:1860:0A01,Calculus II,Jacob Miller - Primary Instructor,Keiko Kawamuro - Course Supervisor,-,12.0,-,-,11.0,-,-,2.0,-,-,1.0,-,-,3.0,Fall,2023,1
MATH:1860:0A02,Calculus II,Jacob Miller - Primary Instructor,Keiko Kawamuro - Course Supervisor,-,8.0,-,-,1.0,-,-,3.0,-,-,1.0,-,-,2.0,Fall,2023,1
MATH:1860:0B03,Calculus II,Kevin Del Real Ramos - Primary Instructor,Mohammad Farajzadeh Tehrani - Course Supervisor,-,6.0,-,-,3.0,-,-,7.0,-,-,5.0,-,-,7.0,Fall,2023,1
MATH:1860:0B04,Calculus II,Kevin Del Real Ramos - Primary Instructor,Mohammad Farajzadeh Tehrani - Course Supervisor,-,3.0,-,-,5.0,-,-,5.0,-,-,6.0,-,-,7.0,Fall,2023,1
MATH:1860:0F10,Calculus II,Casey Stone - Primary Instructor,Keiko Kawamuro - Course Supervisor,-,7.0,-,-,8.0,-,-,8.0,-,-,3.0,-,-,2.0,Fall,2023,1
MATH:1860:0F11,Calculus II,Casey Stone - Primary Instructor,Keiko Kawamuro - Course Supervisor,-,8.0,-,-,4.0,-,-,9.0,-,-,1.0,-,-,3.0,Fall,2023,1
MATH:2550:0101,Engineering Math III: Matrix Algebra,Oguz Durumeric - Primary Instructor,,-,7.0,-,-,10.0,-,-,11.0,-,-,5.0,-,-,7.0,Fall,2023,1
MATH:2550:0102,Engineering Math III: Matrix Algebra,Oguz Durumeric - Primary Instructor,,-,7.0,-,-,9.0,-,-,6.0,-,-,6.0,-,-,5.0,Fall,2023,1
MATH:2550:0121,Engineering Math III: Matrix Algebra,Raul Curto - Primary Instructor,,-,7.0,-,-,11.0,-,-,9.0,-,-,6.0,-,-,4.0,Fall,2023,1
MATH:2560:0081,Engineer Math IV: Differential Equations,Xiaoyi Zhang - Primary Instructor,,-,12.0,-,-,6.0,-,-,9.0,-,-,6.0,-,-,4.0,Fall,2023,1
MATH:2560:0091,Engineer Math IV: Differential Equations,Victor Camillo - Primary Instructor,,-,8.0,-,-,12.0,-,-,10.0,-,-,6.0,-,-,2.0,Fall,2023,1
MATH:2560:0093,Engineer Math IV: Differential Equations,Isabel Darcy - Primary Instructor,,-,17.0,-,-,5.0,-,-,13.0,-,-,4.0,-,-,0.0,Fall,2023,1
MATH:2560:0102,Engineer Math IV: Differential Equations,Victor Camillo - Primary Instructor,,-,11.0,-,-,5.0,-,-,12.0,-,-,4.0,-,-,4.0,Fall,2023,1
MATH:2560:0103,Engineer Math IV: Differential Equations,Isabel Darcy - Primary Instructor,,-,11.0,-,-,6.0,-,-,9.0,-,-,4.0,-,-,3.0,Fall,2023,1
MATH:2560:0121,Engineer Math IV: Differential Equations,Isabel Darcy - Primary Instructor,,-,15.0,-,-,11.0,-,-,12.0,-,-,1.0,-,-,1.0,Fall,2023,1
MATH:2560:0131,Engineer Math IV: Differential Equations,Xiaoyi Zhang - Primary Instructor,,-,13.0,-,-,6.0,-,-,4.0,-,-,0.0,-,-,3.0,Fall,2023,1
MATH:2560:0132,Engineer Math IV: Differential Equations,Xiaoyi Zhang - Primary Instructor,,-,13.0,-,-,5.0,-,-,10.0,-,-,7.0,-,-,3.0,Fall,2023,1
MATH:2700:0101,Introduction to Linear Algebra,Valentyna Bezugla - Primary Instructor,,-,19.0,-,-,14.0,-,-,6.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:2700:0111,Introduction to Linear Algebra,Valentyna Bezugla - Primary Instructor,,-,31.0,-,-,20.0,-,-,7.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:2700:0112,Introduction to Linear Algebra,Bruce Ayati - Primary Instructor,,-,23.0,-,-,10.0,-,-,10.0,-,-,3.0,-,-,2.0,Fall,2023,1
MATH:2850:0091,Calculus III,Yangbo Ye - Primary Instructor,,-,8.0,-,-,12.0,-,-,8.0,-,-,5.0,-,-,7.0,Fall,2023,1
MATH:2850:0101,Calculus III,Yangbo Ye - Primary Instructor,,-,9.0,-,-,8.0,-,-,12.0,-,-,6.0,-,-,7.0,Fall,2023,1
MATH:3550:0102,Engineering Math V: Vector Calculus,Joseph Breen - Primary Instructor,,-,11.0,-,-,13.0,-,-,13.0,-,-,3.0,-,-,0.0,Fall,2023,1
MATH:3550:0121,Engineering Math V: Vector Calculus,David Stewart - Primary Instructor,,-,3.0,-,-,3.0,-,-,2.0,-,-,5.0,-,-,1.0,Fall,2023,1
MATH:3550:0231,Engineering Math V: Vector Calculus,Joseph Breen - Primary Instructor,,-,5.0,-,-,8.0,-,-,5.0,-,-,2.0,-,-,0.0,Fall,2023,1
MATH:3600:0001,Intro to Ordinary Differential Equations,Richard Baker - Primary Instructor,,-,7.0,-,-,7.0,-,-,7.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:3720:0B03,Introduction to Abstract Algebra I,Matthew Barber - Primary Instructor,Ben Cooper - Course Supervisor,-,7.0,-,-,7.0,-,-,4.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:3770:0C03,Fundamental Properties Spaces/Funct  I,Edward White - Primary Instructor,Cynthia Farthing - Course Supervisor,-,11.0,-,-,7.0,-,-,2.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:3770:0C06,Fundamental Properties Spaces/Funct  I,Edward White - Primary Instructor,Cynthia Farthing - Course Supervisor,-,8.0,-,-,1.0,-,-,1.0,-,-,2.0,-,-,2.0,Fall,2023,1
MATH:3800:0003,Introduction to Numerical Methods,Laurent Jay - Primary Instructor,,-,2.0,-,-,11.0,-,-,2.0,-,-,1.0,-,-,0.0,Fall,2023,1
MATH:3800:0004,Introduction to Numerical Methods,Bruce Ayati - Primary Instructor,,-,8.0,-,-,6.0,-,-,4.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:4050:0001,Introduction to Discrete Mathematics,Olga Sokratova - Primary Instructor,,-,6.0,-,-,4.0,-,-,4.0,-,-,1.0,-,-,0.0,Fall,2023,1
MATH:4250:0001,Introduction to Financial Mathematics,Palle Jorgensen - Primary Instructor,,-,14.0,-,-,6.0,-,-,0.0,-,-,0.0,-,-,5.0,Fall,2023,1
MATH:4840:0001,Mathematics of Machine Learning,David Stewart - Primary Instructor,,-,13.0,-,-,9.0,-,-,2.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:5000:0001,Abstract Algebra I,Ionut Chifan - Primary Instructor,,-,7.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:5200:0001,Introduction to Analysis I,Raul Curto - Primary Instructor,,-,6.0,-,-,6.0,-,-,2.0,-,-,1.0,-,-,2.0,Fall,2023,1
MATH:5400:0001,Fundamental Groups and Covering Spaces,Ben Cooper - Primary Instructor,,-,7.0,-,-,1.0,-,-,2.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:5600:0001,Nonlinear Dynamics with Numerical Methds,Rodica Curtu - Primary Instructor,,-,6.0,-,-,5.0,-,-,2.0,-,-,0.0,-,-,1.0,Fall,2023,1
MATH:5800:0001,Numerical Methods I,Laurent Jay - Primary Instructor,,-,5.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:6000:0001,Categories and Modules,Frauke Bleher - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:6200:0001,Analysis I,Palle Jorgensen - Primary Instructor,,-,24.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:6400:0001,Algebraic Topology,Mohammad Farajzadeh Tehrani - Primary Instructor,,-,5.0,-,-,5.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MATH:6600:0001,Ordinary Differential Equations I,Rodica Curtu - Primary Instructor,,-,10.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8110:0EXD,Marketing Management,Alice Wang - Primary Instructor,,-,11.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8110:0EXO,Marketing Management,Alice Wang - Primary Instructor,,-,28.0,-,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8110:0EXR,Marketing Management,Julie Zielinski - Primary Instructor,,-,19.0,-,-,13.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8110:0EXV,Marketing Management,Thomas Gruca - Primary Instructor,,-,24.0,-,-,6.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8110:0EXW,Marketing Management,Julie Zielinski - Primary Instructor,,-,18.0,-,-,14.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8120:0EXC,Management in Organizations,Michael Stutzman - Primary Instructor,,-,11.0,-,-,2.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8120:0EXN,Management in Organizations,Semin Park - Primary Instructor,,-,32.0,-,-,6.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8120:0EXO,Management in Organizations,Sue Dustin - Primary Instructor,,-,37.0,-,-,0.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8120:0EXR,Management in Organizations,Semin Park - Primary Instructor,,-,27.0,-,-,8.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8120:0EXV,Management in Organizations,Kevin Keith - Primary Instructor,,-,30.0,-,-,0.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8120:0EXW,Management in Organizations,Daniel Newton - Primary Instructor,,-,34.0,-,-,5.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8130:0EXO,Business Communication,Nickolas Westergaard - Primary Instructor,,-,25.0,-,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8140:0800,Corporate Financial Reporting,Greg Hall - Primary Instructor,,-,16.0,-,-,13.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8140:0EXC,Corporate Financial Reporting,Roy Pettibone - Primary Instructor,,-,7.0,-,-,8.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8140:0EXN,Corporate Financial Reporting,Randy Menke - Primary Instructor,,-,23.0,-,-,18.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8140:0EXO,Corporate Financial Reporting,Paul Hribar - Primary Instructor,,-,23.0,-,-,16.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8140:0EXV,Corporate Financial Reporting,Dain Donelson - Primary Instructor,,-,23.0,-,-,12.0,-,-,0.0,-,-,2.0,-,-,0.0,Fall,2023,1
MBA:8140:0EXW,Corporate Financial Reporting,Randy Menke - Primary Instructor,,-,20.0,-,-,17.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8150:0EX8,Data and Decisions,Al H Ringleb - Primary Instructor,Joelle Petersen - Course Supervisor,-,12.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8150:0EXD,Data and Decisions,Murugan Nambiar - Primary Instructor,,-,10.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8150:0EXN,Data and Decisions,Benjamin Margolin - Primary Instructor,,-,18.0,-,-,20.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8150:0EXO,Data and Decisions,Benjamin Margolin - Primary Instructor,,-,22.0,-,-,16.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8150:0EXR,Data and Decisions,Pat Johanns - Primary Instructor,,-,22.0,-,-,11.0,-,-,1.0,-,-,3.0,-,-,0.0,Fall,2023,1
MBA:8150:0EXV,Data and Decisions,Pat Johanns - Primary Instructor,,-,13.0,-,-,12.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8150:0EXW,Data and Decisions,Benjamin Margolin - Primary Instructor,,-,12.0,-,-,10.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8160:0EXN,Managerial Economics,Anne Villamil - Primary Instructor,,-,23.0,-,-,14.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8160:0EXO,Managerial Economics,Nicholas Yannelis - Primary Instructor,,-,24.0,-,-,15.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8160:0EXR,Managerial Economics,Anne Villamil - Primary Instructor,,-,20.0,-,-,19.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8160:0EXV,Managerial Economics,Julia Garlick - Primary Instructor,,-,34.0,-,-,5.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8160:0EXW,Managerial Economics,Julia Garlick - Primary Instructor,,-,31.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8170:0800,Int'l Economic Environment of the Firm,Luciano De Castro Filho - Primary Instructor,,-,20.0,-,-,17.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8180:0800,Managerial Finance,Dennis Hamilton - Primary Instructor,,-,27.0,-,-,32.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8180:0EXD,Managerial Finance,John Lewis Jr - Primary Instructor,,-,8.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8180:0EXN,Managerial Finance,Dennis Hamilton - Primary Instructor,,-,21.0,-,-,16.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8180:0EXO,Managerial Finance,Heidi Dybevik - Primary Instructor,,-,21.0,-,-,12.0,-,-,1.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8180:0EXV,Managerial Finance,Thomas Rietz - Primary Instructor,,-,18.0,-,-,19.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8180:0EXW,Managerial Finance,Heidi Dybevik - Primary Instructor,,-,25.0,-,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8240:0EXN,Operations and Supply Chain,Jennifer Blackhurst - Primary Instructor,,-,32.0,-,-,9.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8240:0EXO,Operations and Supply Chain,Gregg Machetta - Primary Instructor,,-,32.0,-,-,4.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8240:0EXV,Operations and Supply Chain,Scott Heiser - Primary Instructor,,-,31.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8240:0EXW,Operations and Supply Chain,Scott Heiser - Primary Instructor,,-,26.0,-,-,8.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8300:0EXN,Foundations in Strategy,Arturs Kalnins - Primary Instructor,,-,21.0,-,-,13.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
MBA:8300:0EXO,Foundations in Strategy,Rick Marolt - Primary Instructor,,-,16.0,-,-,13.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8300:0EXR,Foundations in Strategy,Erin Nelson - Primary Instructor,,-,29.0,-,-,7.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8300:0EXV,Foundations in Strategy,Arturs Kalnins - Primary Instructor,,-,29.0,-,-,8.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8300:0EXW,Foundations in Strategy,Rick Marolt - Primary Instructor,,-,27.0,-,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8310:0EXN,Business Integration,Jon Gray - Primary Instructor,,-,60.0,-,-,10.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8310:0EXO,Business Integration,Jon Gray - Primary Instructor,,-,51.0,-,-,5.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MBA:8320:0EXV,Strategic Business Growth,Wade Steenhoek - Primary Instructor,,-,26.0,-,-,6.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:2300:000B,Manufacturing Processes,Austin Krebill - Primary Instructor,,-,16.0,-,-,14.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:3351:0A01,Engineering Instrumentation,James Buchholz - Primary Instructor,,-,8.0,-,-,7.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
ME:3351:0A02,Engineering Instrumentation,James Buchholz - Primary Instructor,,-,7.0,-,-,6.0,-,-,2.0,-,-,1.0,-,-,0.0,Fall,2023,1
ME:3351:0A03,Engineering Instrumentation,James Buchholz - Primary Instructor,,-,7.0,-,-,8.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:3351:0A04,Engineering Instrumentation,James Buchholz - Primary Instructor,,-,4.0,-,-,4.0,-,-,3.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:3351:0A05,Engineering Instrumentation,James Buchholz - Primary Instructor,,-,3.0,-,-,6.0,-,-,1.0,-,-,2.0,-,-,0.0,Fall,2023,1
ME:3351:0A06,Engineering Instrumentation,James Buchholz - Primary Instructor,,-,7.0,-,-,4.0,-,-,5.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:3600:0002,Control of Mech Engr Systems,Venanzio Cichella - Primary Instructor,,-,37.0,-,-,30.0,-,-,4.0,-,-,5.0,-,-,2.0,Fall,2023,1
ME:4048:0002,Energy Systems Design,Justin Garvin - Primary Instructor,,-,96.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4055:0001,Mechanical Systems Design,Kamran Samani - Primary Instructor,,-,36.0,-,-,36.0,-,-,22.0,-,-,5.0,-,-,0.0,Fall,2023,1
ME:4080:0A01,Experimental Engineering,Austin Krebill - Primary Instructor,,-,7.0,-,-,5.0,-,-,4.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4086:0001,Mechanical Engineering Design Project,James Buchholz - Primary Instructor,,-,31.0,-,-,7.0,-,-,3.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4086:0002,Mechanical Engineering Design Project,Phillip Deierling - Primary Instructor,,-,14.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4111:0001,Scientific Computing & Machine Learning,Rachel Vitali - Primary Instructor,,-,13.0,-,-,12.0,-,-,4.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4116:0001,Mfg Processes Simulations and Automation,Hongtao Ding - Primary Instructor,,-,29.0,-,-,5.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4145:0001,Industrial Internet of Things (IIoT),Phillip Deierling - Primary Instructor,,-,27.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:4150:0001,Artificial Intelligence in Engineering,Shaoping Xiao - Primary Instructor,,-,23.0,-,-,3.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
ME:4200:0001,Modern Engr Materials for Mech Design,Caterina Lamuta - Primary Instructor,,-,9.0,-,-,1.0,-,-,4.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:5113:0001,Mathematical Methods in Engineering,Jia Lu - Primary Instructor,,-,21.0,-,-,0.0,-,-,0.0,-,-,1.0,-,-,0.0,Fall,2023,1
ME:5143:0001,Computational Fluid & Thermal Engng,Ching-long Lin - Primary Instructor,,-,14.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:5170:0001,Data-Driven Analysis in Engineering Mech,Jia Lu - Primary Instructor,,-,22.0,-,-,3.0,-,-,1.0,-,-,0.0,-,-,0.0,Fall,2023,1
ME:6115:0001,Cooperative Autonomous Systems,Venanzio Cichella - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
MED:1100:0EXW,Introduction to Health Care Professions,Natalie Denburg - Primary Instructor,,-,30.0,-,-,10.0,-,-,0.0,-,-,0.0,-,-,0.0,Fall,2023,1
