SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
EPLS:3000:0002,Foundations of Education,Eric McKinley Thompson,,0,42,2,11,3,2,0,0,1,0,0,0,1,2,Fall,2022,0
EPLS:3000:0003,Foundations of Education,Mark Hopkins,,0,33,13,11,3,0,0,0,0,1,0,0,1,1,Fall,2022,0
EPLS:4180:0A01,Human Relations for the Classroom Teachr,Colleen Kollasch,,0,16,4,1,0,1,1,1,0,1,0,0,0,0,Fall,2022,0
EPLS:4180:0A02,Human Relations for the Classroom Teachr,Amanda Randolph,,0,15,2,3,2,0,0,1,0,0,0,0,0,0,Fall,2022,0
EPLS:4180:0A03,Human Relations for the Classroom Teachr,Colleen Kollasch,,0,20,1,0,2,0,0,0,0,0,0,0,2,0,Fall,2022,0
EPLS:4180:0A04,Human Relations for the Classroom Teachr,Alina Vamanu,,0,6,6,7,2,2,0,0,0,0,0,0,1,0,Fall,2022,0
EPLS:4180:0A05,Human Relations for the Classroom Teachr,Jin Chang,,0,16,4,4,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:4200:0EXW,Diversity and Inclusion in Athletics,Amy Crowell,,4,5,1,7,4,0,0,0,1,0,0,0,1,0,Fall,2022,0
EPLS:5090:0EXW,Instr Coaching for Teaching Excellence,Tim Cronin,,0,6,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:5100:0001,Issues and Policies in Higher Education,Jeffrey Grim,,6,3,1,1,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:5130:0001,Sociology of Education,Brian An,,0,1,1,3,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:5250:0001,Intro to Higher Educ & Student Affairs,Jeffrey Grim,,3,6,3,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:5251:0001,College Students & Their Environments,Sherry Watt,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:5253:0001,"Rsch, Assmnt & Eval in Higher Education",Wayne Jacobson,,0,10,1,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6201:0EXW,Foundations of School Administration,Steve Murley,,0,11,4,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6206:0001,Research Process and Design,Katharine Broton,,0,5,4,4,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6218:0EXW,The Law and Higher Education,Maria Barker,,2,6,2,1,0,0,0,0,0,1,0,0,0,0,Fall,2022,0
EPLS:6220:0001,History of Higher Education,Christine Ogren,,0,3,4,3,0,1,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6236:0EXW,Special Education Administration,Lisa Kieffer-Haverkamp,,0,9,3,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6266:0EXW,Program Evaluation,Kayla Jackson,,0,7,6,4,4,0,0,1,0,1,0,0,0,0,Fall,2022,0
EPLS:6270:0EXW,Policy and Politics,Mark Hopkins,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6298:0EXW,Legal Aspects of School Personnel,Chace Ramey,,0,7,2,2,2,3,0,1,0,0,0,0,0,0,Fall,2022,0
EPLS:6301:0001,Professional Seminar I,Mirra Anson,,2,6,1,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6307:0EXW,Proseminar for EdD: Orientation to EdD,Megan McVancel,,0,6,3,0,1,2,0,0,0,0,0,0,1,0,Fall,2022,0
EPLS:6311:0EXW,Seminar: Research Topic in Education,Sherry Watt,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:6332:0001,Conceptual Foundations College Stu Devel,Jodi Linley,,0,7,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:7373:0EXW,Qualitative Research Design and Methods,Leslie Locke,,0,12,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
EPLS:7483:0EXW,EdD Capstone Proposal,Megan McVancel,,0,7,0,0,0,0,0,0,0,0,0,0,2,0,Fall,2022,0
ESL:4100:0003,ESL Academic Oral Skills,Emily Donner,,0,5,3,1,0,2,0,2,0,0,0,0,0,0,Fall,2022,0
ESL:4100:0004,ESL Academic Oral Skills,Sue Almen-Whittaker,,0,1,3,3,5,0,1,0,0,0,0,0,0,1,Fall,2022,0
ESL:4130:0005,ESL Academic Listening Skills,Madison Stahl,,0,0,2,5,2,1,1,1,0,0,0,0,0,0,Fall,2022,0
ESL:4160:0004,ESL Grammar,Jeffery Davis,,0,0,3,1,2,0,1,1,1,0,0,0,0,0,Fall,2022,0
ESL:4160:0007,ESL Grammar,Jennifer Brown,,0,0,3,1,1,2,0,0,1,0,0,0,0,0,Fall,2022,0
ESL:4190:0007,ESL Academic Writing,Rebecca Yeager,,0,1,0,1,2,1,2,1,0,0,0,0,0,0,Fall,2022,0
ESL:4190:0009,ESL Academic Writing,Molly Kelley,,0,0,1,3,2,1,1,0,0,0,0,0,0,0,Fall,2022,0
ESL:4200:0003,ESL Academic Reading Skills,Kezia Walker-Cecil,,0,3,3,2,3,0,0,2,0,0,0,0,0,0,Fall,2022,0
ESL:4200:0006,ESL Academic Reading Skills,Molly Kelley,,0,2,0,2,3,0,2,0,0,0,0,0,1,0,Fall,2022,0
ESL:4200:0014,ESL Academic Reading Skills,Molly Kelley,,0,3,2,0,2,0,1,1,0,0,0,0,0,0,Fall,2022,0
ESL:6000:0001,ESL Writing Skills for Graduate Students,Rebecca Yeager,,2,1,1,2,3,1,0,0,0,0,0,0,0,0,Fall,2022,0
ESL:6000:0002,ESL Writing Skills for Graduate Students,Molly Kelley,,0,4,4,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
EVNT:3154:0001,Foundations of Event Management,Tracy Hufford,,0,18,11,2,0,2,1,0,1,0,0,0,0,1,Fall,2022,0
EVNT:3154:0EXW,Foundations of Event Management,Heather Spangler,,0,13,12,3,4,3,0,2,2,0,2,0,0,0,Fall,2022,0
EVNT:3170:0001,Venue Management,Tracy Hufford,,0,19,8,0,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
EVNT:3180:0001,Sustainable Events,Heather Spangler,,0,6,5,2,1,0,1,0,0,0,0,0,0,0,Fall,2022,0
EVNT:3185:0001,Topics in Event Management,Heather Spangler,,0,14,4,4,1,1,1,0,0,0,0,0,0,1,Fall,2022,0
EVNT:3260:0001,Event Management Workshop,Heather Spangler,,1,18,9,3,0,1,0,1,0,0,0,0,0,0,Fall,2022,0
FIN:3000:0001,Introductory Financial Management,Yi Hao,,5,10,6,14,5,4,3,3,1,2,1,0,0,0,Fall,2022,0
FIN:3000:0002,Introductory Financial Management,Jon Garfinkel,,3,30,21,22,32,25,8,41,17,6,7,4,5,16,Fall,2022,0
FIN:3000:0003,Introductory Financial Management,Jon Garfinkel,,1,24,19,24,42,28,26,20,20,0,13,10,5,5,Fall,2022,0
FIN:3000:0EX4,Introductory Financial Management,Bruce Kline,,0,5,2,0,0,0,0,1,2,0,0,0,0,0,Fall,2022,0
FIN:3000:0EXW,Introductory Financial Management,Haocheng Xu,,1,8,11,7,16,6,5,1,1,0,0,0,0,0,Fall,2022,0
FIN:3200:0002,Investment Management,Petra Sinagl,,5,17,0,6,14,5,5,5,2,0,0,0,0,0,Fall,2022,0
FIN:3200:0003,Investment Management,Petra Sinagl,,8,8,7,8,10,6,3,6,2,0,1,0,0,1,Fall,2022,0
FIN:3200:0004,Investment Management,Petra Sinagl,,4,13,5,5,12,5,4,8,3,0,0,0,0,1,Fall,2022,0
FIN:3200:0EXW,Investment Management,Umang Khetan,,7,11,18,11,1,1,0,0,1,0,0,0,0,0,Fall,2022,0
FIN:3300:0001,Corporate Finance,Chad Diefenderfer,,2,0,7,7,8,3,0,0,0,0,0,0,0,2,Fall,2022,0
FIN:3300:0002,Corporate Finance,Mahmut Ilerisoy,,7,11,6,8,4,10,2,9,3,0,0,0,0,0,Fall,2022,0
FIN:3300:0003,Corporate Finance,John Lewis Jr,,3,13,7,7,16,10,3,0,0,0,0,0,0,1,Fall,2022,0
FIN:3300:0EXW,Corporate Finance,Mahmut Ilerisoy,,9,7,5,4,14,4,3,6,4,0,0,0,0,0,Fall,2022,0
FIN:3400:0001,Principles of Risk Management & Ins,Cameron Ellis,,9,3,2,5,3,8,3,4,1,1,0,0,1,2,Fall,2022,0
FIN:3400:0002,Principles of Risk Management & Ins,Cameron Ellis,,7,4,5,9,7,3,3,5,0,0,0,0,1,11,Fall,2022,0
FIN:3400:0003,Principles of Risk Management & Ins,Cameron Ellis,,9,10,9,6,7,10,4,6,4,0,2,0,0,2,Fall,2022,0
FIN:4050:7637,Directed Readings in Finance,Jon Garfinkel,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:4220:0001,Fixed Income Securities,Mahmut Ilerisoy,,7,5,5,10,8,1,1,2,0,0,0,0,0,1,Fall,2022,0
FIN:4230:0001,Real Estate Process,Jarjisu Sa-Aadu,,1,3,2,6,9,12,3,1,0,0,0,0,0,1,Fall,2022,0
FIN:4230:0002,Real Estate Process,Jarjisu Sa-Aadu,,2,6,4,3,4,7,6,1,0,1,0,0,0,3,Fall,2022,0
FIN:4240:0001,International Finance,Anand Vijh,,1,1,1,0,1,3,2,1,0,0,0,0,0,2,Fall,2022,0
FIN:4250:0001,Applied Equity Valuation,Todd Houge,,0,7,5,1,9,0,3,1,1,0,0,0,0,2,Fall,2022,0
FIN:4310:0001,Advanced Corporate Finance,Mahmut Ilerisoy,,4,5,1,3,2,2,1,0,0,0,0,0,0,1,Fall,2022,0
FIN:4320:0001,Commercial Banking,James Klein,,0,23,9,10,13,1,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:4330:0001,Investment Banking,Lawrence Cook,,1,6,1,5,7,2,0,1,0,0,0,0,1,0,Fall,2022,0
FIN:4340:0001,Wealth Management,John Lewis Jr,,14,20,4,3,14,3,2,1,3,0,0,0,1,1,Fall,2022,0
FIN:4340:0002,Wealth Management,John Lewis Jr,,8,14,1,5,3,0,0,0,0,0,0,0,0,1,Fall,2022,0
FIN:4410:0001,Enterprise Risk Management,Richard Peter,,1,4,2,9,5,3,2,1,1,0,0,0,0,0,Fall,2022,0
FIN:4410:0002,Enterprise Risk Management,Richard Peter,,0,4,1,4,5,1,1,1,2,0,0,0,0,0,Fall,2022,0
FIN:4430:0001,Life and Health Insurance,Philip Brooks,,0,3,2,6,5,3,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:4440:0001,Employee Benefit Plans,Scott Fisher,,1,2,1,2,1,0,2,0,0,0,0,0,0,0,Fall,2022,0
FIN:8130:0802,Business Communication,Nickolas Westergaard,,1,3,15,7,4,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9150:0EXO,Financial Modeling and Firm Valuation,Dennis Hamilton,,0,21,11,3,5,1,2,0,0,0,0,0,0,0,Fall,2022,0
FIN:9200:0EXD,Portfolio Management,John Lewis Jr,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9210:0800,Derivatives,David Bates,,5,13,8,6,6,7,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9220:0800,Fixed Income Securities,Jarjisu Sa-Aadu,,2,7,10,7,10,4,1,0,0,0,0,0,0,0,Fall,2022,0
FIN:9225:0800,Applied Fixed Income Analysis-Hart Fund,Dirk Laschanzky,,1,7,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9230:0800,Real Estate Finance and Investments,Jarjisu Sa-Aadu,,2,6,2,1,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9230:0EXO,Real Estate Finance and Investments,Brent Pritchard,,7,10,10,4,11,3,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9240:0800,International Finance,Anand Vijh,,3,6,5,6,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9260:0800,Applied Sec Analysis - Henry Fund II,Todd Houge,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9300:0900,Corporate Investment & Finance Decisions,Amrita Nain,,4,18,7,3,0,1,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9300:0EXO,Corporate Investment & Finance Decisions,Mahmut Ilerisoy,,5,9,11,6,3,3,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9310:0800,Corporate Financial Strategy,Brent Pritchard,,0,6,4,5,1,1,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9330:0801,Investment Banking,Lawrence Cook,,0,4,0,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9350:0EXV,Wealth Management,Ashish Tiwari,,0,17,5,7,10,2,0,0,0,0,0,0,0,0,Fall,2022,0
FIN:9390:0800,Applied Fin Analysis: Industry Project,Thomas Rietz,,9,9,0,6,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:1000:0001,First-Year Seminar,Roxanna Curto,,2,10,3,3,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:1000:0003,First-Year Seminar,Emilie Destruel,,8,7,0,1,2,0,0,0,1,0,0,0,0,0,Fall,2022,0
FREN:1000:0005,First-Year Seminar,Downing Thomas,,10,5,0,1,0,0,0,1,1,0,0,0,0,0,Fall,2022,0
FREN:1001:0001,Elementary French I,Obed Acheampong,,0,1,2,0,3,1,2,5,3,0,0,0,3,0,Fall,2022,0
FREN:1001:0002,Elementary French I,Obed Acheampong,,0,1,6,2,6,4,0,1,2,0,0,1,0,1,Fall,2022,0
FREN:1001:0003,Elementary French I,William Osei-Aborah,,0,2,5,3,4,2,0,1,0,0,1,1,3,2,Fall,2022,0
FREN:1002:0001,Elementary French II,Nkem Dike,,0,1,4,2,7,3,0,1,0,0,0,0,0,1,Fall,2022,0
FREN:1002:0002,Elementary French II,Nkem Dike,,0,6,3,5,5,0,0,0,0,0,0,0,0,2,Fall,2022,0
FREN:1005:0001,Texts & Contexts: French-Speaking World,Rosemarie Scullion,,1,6,3,6,2,2,0,1,0,0,0,1,0,1,Fall,2022,0
FREN:1006:0EXO,Global Sports and National Cultures,Abby Haber,,2,4,1,1,5,2,1,1,1,0,0,1,1,2,Fall,2022,0
FREN:1006:0EXP,Global Sports and National Cultures,Abby Haber,,0,4,5,7,3,0,1,0,0,0,0,0,0,1,Fall,2022,0
FREN:1006:0EXQ,Global Sports and National Cultures,Daniel Weisbrod,,1,8,3,2,5,0,2,1,0,0,0,0,0,0,Fall,2022,0
FREN:1006:0EXR,Global Sports and National Cultures,Daniel Weisbrod,,2,7,5,1,2,1,2,1,0,0,1,0,0,1,Fall,2022,0
FREN:1006:0EXS,Global Sports and National Cultures,Koku Gamia,,0,9,7,2,3,1,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:1006:0EXT,Global Sports and National Cultures,Koku Gamia,,0,6,9,1,3,1,1,1,0,0,0,0,0,0,Fall,2022,0
FREN:1006:0EXU,Global Sports and National Cultures,Madi Beauchamp,,0,5,8,3,1,2,0,1,0,0,0,0,1,1,Fall,2022,0
FREN:1006:0EXV,Global Sports and National Cultures,Madi Beauchamp,,0,6,4,4,2,0,3,0,1,0,0,0,1,1,Fall,2022,0
FREN:1007:0001,Nature/Ecology Fren Philosophy & Fiction,Helene Sicard-Cowan,,0,11,1,3,3,0,0,0,1,0,0,0,0,0,Fall,2022,0
FREN:1010:0001,First-Year French Review,Lilia Messaoudi,,0,2,4,1,2,1,1,1,1,0,1,0,1,2,Fall,2022,0
FREN:1510:0001,Cultural Misunderstandings: France & USA,David Hagan,,0,15,5,3,1,1,0,0,0,0,0,0,1,0,Fall,2022,0
FREN:1510:0002,Cultural Misunderstandings: France & USA,David Hagan,,0,11,9,2,2,0,0,0,1,0,0,0,0,0,Fall,2022,0
FREN:2001:0001,Intermediate French I,Antoine Agostini,,0,2,0,0,3,1,2,5,1,2,1,1,1,0,Fall,2022,0
FREN:2001:0002,Intermediate French I,Antoine Agostini,,0,2,1,1,2,4,0,2,3,1,0,0,0,1,Fall,2022,0
FREN:2001:0003,Intermediate French I,Sokhna Thiaw,,0,0,3,1,1,0,0,0,0,1,0,0,0,0,Fall,2022,0
FREN:2002:0001,Intermediate French II,Coralie Buquet,,0,1,2,1,3,0,1,1,0,0,0,2,0,0,Fall,2022,0
FREN:2002:0002,Intermediate French II,Coralie Buquet,,0,2,1,1,7,5,1,2,0,0,0,0,0,0,Fall,2022,0
FREN:2002:0003,Intermediate French II,Anna Magavern,,0,6,6,1,3,0,1,1,1,0,0,0,0,0,Fall,2022,0
FREN:2010:0001,Global Science Fiction,Jan Steyn,,0,4,1,0,1,0,0,1,0,0,0,0,0,0,Fall,2022,0
FREN:3000:0002,Third-Year French,David Hagan,,0,4,1,4,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:3000:0003,Third-Year French,Katie Gilbert,,0,1,2,0,2,2,1,1,0,0,0,0,0,1,Fall,2022,0
FREN:3007:0001,French Phonetics,Emilie Destruel,,0,8,5,0,4,0,0,1,0,0,1,0,0,1,Fall,2022,0
FREN:3020:0001,Oral Expression in French I,Helene Sicard-Cowan,,0,3,6,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:3060:0001,Intro to Reading & Writing in Literature,Downing Thomas,,3,3,1,0,1,1,0,0,0,0,1,0,0,2,Fall,2022,0
FREN:3240:0001,Media French,Sohair Abul-Haija,,6,8,3,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:3300:0001,French Grammar,Rosemarie Scullion,,1,4,3,3,2,3,1,1,0,0,0,0,0,0,Fall,2022,0
FREN:4020:0001,Oral Expression in French II,Sohair Abul-Haija,,1,3,4,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:4210:0002,"Slavery Museums, Memorials and Statues",Anny Curtius,,1,3,2,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:4750:0001,Topics in French Studies II,Helene Sicard-Cowan,,0,6,1,1,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:6020:0001,Studies in the Seventeenth Century,Downing Thomas,,0,5,3,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
FREN:6750:0001,Topics in French Studies,Roxanna Curto,,2,4,1,0,0,0,0,1,1,0,0,0,0,0,Fall,2022,0
GENE:6150:0001,Genetic Analysis of Biological Systems,Eric Van Otterloo,,4,8,5,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
GEOG:1020:0001,The Global Environment,Marc Linderman,,1,12,5,3,16,7,7,9,3,2,6,0,3,9,Fall,2022,0
GEOG:1021:0001,The Global Environment Lab,Marc Linderman,,0,8,0,1,1,1,1,0,0,1,0,0,0,1,Fall,2022,0
GEOG:1021:0002,The Global Environment Lab,Marc Linderman,,0,4,1,1,2,0,1,1,0,0,0,0,0,1,Fall,2022,0
GEOG:1050:0A01,Foundations of GIS,Caglar Koylu,,0,6,2,3,1,0,0,0,0,0,0,0,0,2,Fall,2022,0
GEOG:1050:0A02,Foundations of GIS,Caglar Koylu,,2,7,2,1,2,1,1,1,1,0,0,0,2,0,Fall,2022,0
GEOG:1050:0A03,Foundations of GIS,Caglar Koylu,,0,9,3,1,2,1,1,1,2,0,0,0,2,1,Fall,2022,0
GEOG:1070:0A01,Contemporary Environmental Issues,Silvia Secchi,,1,11,4,4,2,0,1,0,0,0,0,0,1,0,Fall,2022,0
GEOG:1070:0A02,Contemporary Environmental Issues,Silvia Secchi,,0,13,3,0,1,1,2,0,0,1,0,1,1,0,Fall,2022,0
GEOG:1070:0A03,Contemporary Environmental Issues,Silvia Secchi,,0,10,4,0,3,1,1,0,2,0,0,1,0,1,Fall,2022,0
GEOG:1070:0A04,Contemporary Environmental Issues,Silvia Secchi,,0,8,3,3,5,1,0,2,0,0,0,0,1,0,Fall,2022,0
GEOG:1070:0A05,Contemporary Environmental Issues,Silvia Secchi,,0,11,6,3,0,1,2,0,0,0,0,1,0,0,Fall,2022,0
GEOG:1070:0A06,Contemporary Environmental Issues,Silvia Secchi,,0,8,5,1,0,2,2,0,1,1,1,0,1,1,Fall,2022,0
GEOG:1070:0A07,Contemporary Environmental Issues,Silvia Secchi,,1,8,1,4,2,1,2,2,0,2,1,0,0,0,Fall,2022,0
GEOG:1070:0A08,Contemporary Environmental Issues,Silvia Secchi,,0,13,4,3,0,1,1,0,0,0,0,0,1,0,Fall,2022,0
GEOG:1070:0A09,Contemporary Environmental Issues,Silvia Secchi,,0,11,2,5,0,1,3,0,1,0,0,1,0,0,Fall,2022,0
GEOG:1070:0A10,Contemporary Environmental Issues,Silvia Secchi,,0,11,7,3,1,0,1,0,0,0,0,0,0,0,Fall,2022,0
GEOG:1070:0A11,Contemporary Environmental Issues,Silvia Secchi,,0,11,3,2,1,3,0,0,0,1,0,0,0,1,Fall,2022,0
GEOG:1070:0A12,Contemporary Environmental Issues,Silvia Secchi,,0,6,3,4,4,0,0,1,0,2,0,0,4,0,Fall,2022,0
GEOG:1070:0A13,Contemporary Environmental Issues,Silvia Secchi,,0,5,4,3,4,3,0,1,2,0,0,1,0,0,Fall,2022,0
GEOG:1070:0A14,Contemporary Environmental Issues,Silvia Secchi,,0,11,4,2,2,2,2,0,0,0,0,0,1,0,Fall,2022,0
GEOG:1070:0A15,Contemporary Environmental Issues,Silvia Secchi,,0,19,3,1,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
GEOG:1070:0A16,Contemporary Environmental Issues,Silvia Secchi,,0,9,4,2,3,3,0,0,1,0,0,1,0,0,Fall,2022,0
GEOG:1070:0A17,Contemporary Environmental Issues,Silvia Secchi,,0,5,3,3,4,1,2,0,2,0,0,1,2,1,Fall,2022,0
GEOG:1090:0A01,Globalization and Geographic Diversity,Claire Pavlik,,0,5,2,2,2,1,1,2,3,0,2,0,1,1,Fall,2022,0
GEOG:1090:0A02,Globalization and Geographic Diversity,Claire Pavlik,,0,2,4,2,2,3,1,1,0,0,3,0,1,5,Fall,2022,0
GEOG:1090:0A03,Globalization and Geographic Diversity,Claire Pavlik,,0,3,5,5,1,3,1,2,2,1,0,0,0,1,Fall,2022,0
GEOG:1090:0A04,Globalization and Geographic Diversity,Claire Pavlik,,0,5,3,2,4,3,3,2,1,0,0,0,0,1,Fall,2022,0
GEOG:1115:0A02,The History and Science of Oil,Bradley Cramer,,0,2,0,0,2,2,0,0,0,0,0,0,0,0,Fall,2022,0
GEOG:2013:0001,Introduction to Sustainability,Silvia Secchi,,0,5,10,5,3,1,3,1,0,0,1,0,1,3,Fall,2022,0
GEOG:2110:0001,7 Billion & Counting: Intro Pop Dynamics,Claire Pavlik,,0,10,3,5,8,1,1,0,0,0,1,0,0,3,Fall,2022,0
GEOG:2310:0001,Introduction to Climatology,Matt Dannenberg,,0,1,5,2,1,2,0,2,0,0,1,0,0,2,Fall,2022,0
GEOG:2374:0001,Biogeography,Susan Meerdink,,1,6,5,0,1,1,0,3,0,0,0,0,1,0,Fall,2022,0
GEOG:2910:0001,The Global Economy,Claire Pavlik,,0,13,16,8,10,5,4,5,1,0,1,1,4,1,Fall,2022,0
GEOG:2930:0001,Water Resources,Eric Tate,,0,2,0,4,3,2,1,0,2,0,0,0,0,0,Fall,2022,0
GEOG:3070:0001,Hungry Planet Global Geographies of Food,Carly Nichols,,1,5,1,2,1,0,0,0,1,0,0,0,0,0,Fall,2022,0
GEOG:3315:0001,Ecosystem Ecology,Matt Dannenberg,,0,1,6,4,3,2,0,1,0,0,0,0,0,1,Fall,2022,0
GEOG:3340:0001,Ecosystem Services,Adam Skibbe,,2,3,2,1,2,2,0,2,2,0,0,0,1,0,Fall,2022,0
GEOG:3500:0001,Intro to Environmental Remote Sensing,Marc Linderman,,0,2,2,2,4,2,0,4,0,1,1,0,1,3,Fall,2022,0
GEOG:3920:0001,Planning Livable Cities,Barton Cramer,,2,4,2,1,1,1,0,0,0,0,1,0,0,1,Fall,2022,0
GEOG:3992:7540,Undergraduate Research,Adam Skibbe,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
GEOG:4150:0001,Health and Environment: GIS Applications,Margaret Carrel,,0,6,5,3,1,0,0,0,0,0,0,0,1,1,Fall,2022,0
GEOG:4500:0001,Advanced Remote Sensing,Susan Meerdink,,0,5,1,1,2,1,0,0,0,0,0,0,1,0,Fall,2022,0
GEOG:4580:0001,Introduction to Geographic Databases,Caglar Koylu,,0,6,2,0,0,0,0,0,1,1,0,0,0,0,Fall,2022,0
GEOG:4770:0001,Environmental Justice,Eric Tate,,0,6,6,5,4,1,1,2,0,0,0,0,0,1,Fall,2022,0
GHS:1181:0A02,Ancient Medicine,Jordan Jones,,0,0,3,0,1,1,1,0,1,0,0,0,0,0,Fall,2022,0
GHS:1200:0001,Disabilities in Global Writing & Film,Waltraud Maierhofer,,2,5,0,2,2,0,1,1,0,0,0,0,1,0,Fall,2022,0
GHS:2000:0A01,Introduction to Global Health Studies,Bege Dauda,,0,8,2,0,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
GHS:2000:0A02,Introduction to Global Health Studies,Austin Tang,,0,7,4,2,1,0,1,0,0,1,0,0,0,0,Fall,2022,0
GHS:2000:0A03,Introduction to Global Health Studies,Austin Tang,,0,4,5,2,2,0,0,0,0,0,0,0,0,1,Fall,2022,0
GHS:2000:0A04,Introduction to Global Health Studies,Austin Tang,,0,9,6,2,0,2,0,0,2,0,0,0,0,0,Fall,2022,0
GHS:2110:0001,7 Billion & Counting: Intro Pop Dynamics,Claire Pavlik,,0,0,3,2,1,0,0,0,0,0,0,0,1,0,Fall,2022,0
GHS:2260:0EXV,Hard Cases Healthcare/Beginning of Life,Kaity Lindgren-Hansen,,1,5,1,4,0,3,0,1,3,0,0,0,1,1,Fall,2022,0
GHS:2320:0001,Origins of Human Infectious Disease,Andrew Kitchen,,0,7,5,1,3,2,2,1,1,0,1,0,0,1,Fall,2022,0
GHS:2674:0001,Food Body & Belief: A Global Perspective,Hyaeweol Choi,,0,4,3,1,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
GHS:3010:0001,Identifying/Developing Glbal Health Proj,Carly Nichols,,0,11,0,6,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
GHS:3011:0EXW,Global Research: Strategies and Skills,Brett Cloyd,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
GHS:3034:0001,Doing Harm by Doing Good,Christine Brunner Luse,,0,13,0,0,0,0,0,2,0,0,0,0,0,1,Fall,2022,0
GHS:3050:0EXW,Global Aging,May Guo,,0,11,1,1,2,0,0,0,0,0,0,0,0,0,Fall,2022,0
GHS:3070:0001,Hungry Planet Global Geographies of Food,Carly Nichols,,0,5,1,3,1,1,0,0,1,0,0,0,0,0,Fall,2022,0
GHS:3152:0001,Anthropology of Caregiving and Health,Elana Buch,,0,5,1,0,0,1,0,1,0,0,0,0,0,0,Fall,2022,0
GHS:3325:0001,Global Epidemics,Bege Dauda,,0,23,5,0,1,0,0,0,0,0,0,0,1,0,Fall,2022,0
GHS:3555:0001,Understanding Health & Disease in Africa,James Giblin,,0,4,3,1,1,0,0,0,1,0,0,0,0,0,Fall,2022,0
GHS:3720:0001,Contemporary Issues in Global Health,Anne Kiche,,1,11,4,3,5,1,1,1,2,0,0,0,0,0,Fall,2022,0
GHS:3850:0EXV,Promoting Health Globally,Alejandra Biangmano,,0,3,5,2,4,0,0,1,0,1,0,0,0,0,Fall,2022,0
GHS:4002:0EXW,Working in Global Health,Christine Brunner Luse,,0,22,0,0,2,0,0,0,0,0,3,0,3,0,Fall,2022,0
