SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
CPH:4250:0100,Field Experiences in Public Health,Michael Pentella - Primary Instructor,,-,19.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CPH:4999:0001,PH Capstone: Practice Evidence-Based PH,Tricia Kitzmann - Primary Instructor,,-,34.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CPH:4999:0002,PH Capstone: Practice Evidence-Based PH,Tricia Kitzmann - Primary Instructor,,-,10.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CPH:7200:0001,MPH Capstone Experience,Anjali Deshpande - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CPH:7200:0002,MPH Capstone Experience,Anjali Deshpande - Primary Instructor,,-,34.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CRIM:1410:0A01,Introduction to Criminology,Colter Cleary - Primary Instructor,Michaela Ruppert - Course Supervisor,-,3.0,-,-,8.0,-,-,5.0,-,-,10.0,-,-,3.0,Spring,2024,1
CRIM:1410:0A02,Introduction to Criminology,Colter Cleary - Primary Instructor,Michaela Ruppert - Course Supervisor,-,2.0,-,-,15.0,-,-,6.0,-,-,4.0,-,-,3.0,Spring,2024,1
CRIM:1410:0A03,Introduction to Criminology,Colter Cleary - Primary Instructor,Michaela Ruppert - Course Supervisor,-,6.0,-,-,10.0,-,-,8.0,-,-,5.0,-,-,2.0,Spring,2024,1
CRIM:1410:0A04,Introduction to Criminology,Savannah Cora Heller - Primary Instructor,Michaela Ruppert - Course Supervisor,-,8.0,-,-,9.0,-,-,10.0,-,-,3.0,-,-,0.0,Spring,2024,1
CRIM:1410:0A05,Introduction to Criminology,Savannah Cora Heller - Primary Instructor,Michaela Ruppert - Course Supervisor,-,3.0,-,-,8.0,-,-,8.0,-,-,8.0,-,-,1.0,Spring,2024,1
CRIM:1410:0A06,Introduction to Criminology,Savannah Cora Heller - Primary Instructor,Michaela Ruppert - Course Supervisor,-,4.0,-,-,3.0,-,-,5.0,-,-,1.0,-,-,1.0,Spring,2024,1
CRIM:1410:0A07,Introduction to Criminology,Anna Giudici - Primary Instructor,Michaela Ruppert - Course Supervisor,-,3.0,-,-,15.0,-,-,6.0,-,-,4.0,-,-,2.0,Spring,2024,1
CRIM:1410:0A08,Introduction to Criminology,Anna Giudici - Primary Instructor,Michaela Ruppert - Course Supervisor,-,10.0,-,-,10.0,-,-,10.0,-,-,1.0,-,-,0.0,Spring,2024,1
CRIM:1410:0A09,Introduction to Criminology,Anna Giudici - Primary Instructor,Michaela Ruppert - Course Supervisor,-,5.0,-,-,11.0,-,-,7.0,-,-,6.0,-,-,2.0,Spring,2024,1
CRIM:1447:0A01,Intro to the Criminal Justice System,Kelci Millbrook - Primary Instructor,Meghan Rogers - Course Supervisor,-,11.0,-,-,16.0,-,-,1.0,-,-,2.0,-,-,0.0,Spring,2024,1
CRIM:1447:0A02,Intro to the Criminal Justice System,Kelci Millbrook - Primary Instructor,Meghan Rogers - Course Supervisor,-,8.0,-,-,10.0,-,-,6.0,-,-,3.0,-,-,3.0,Spring,2024,1
CRIM:1447:0A03,Intro to the Criminal Justice System,Kelci Millbrook - Primary Instructor,Meghan Rogers - Course Supervisor,-,3.0,-,-,11.0,-,-,7.0,-,-,7.0,-,-,2.0,Spring,2024,1
CRIM:2210:0001,Iowa Criminal Justice Policy and Reform,Ethan Rogers - Primary Instructor,,-,12.0,-,-,18.0,-,-,5.0,-,-,2.0,-,-,0.0,Spring,2024,1
CRIM:2430:0001,Comparative Criminal Justice Systems,Meghan Rogers - Primary Instructor,,-,19.0,-,-,28.0,-,-,17.0,-,-,7.0,-,-,5.0,Spring,2024,1
CRIM:2460:0001,Policing in Modern Society,Michaela Ruppert - Primary Instructor,,-,18.0,-,-,32.0,-,-,22.0,-,-,4.0,-,-,2.0,Spring,2024,1
CRIM:2470:0001,Research Methods in Criminology,James Wo - Primary Instructor,,-,7.0,-,-,17.0,-,-,8.0,-,-,8.0,-,-,3.0,Spring,2024,1
CRIM:3110:0001,Communities and Crime,James Wo - Primary Instructor,,-,7.0,-,-,11.0,-,-,16.0,-,-,11.0,-,-,4.0,Spring,2024,1
CRIM:3250:0001,"Drugs, Deviance, and Social Control",Michaela Ruppert - Primary Instructor,,-,22.0,-,-,35.0,-,-,16.0,-,-,5.0,-,-,0.0,Spring,2024,1
CRIM:3414:0001,Criminology of Genocide,Stephanie Dipietro - Primary Instructor,,-,19.0,-,-,18.0,-,-,12.0,-,-,0.0,-,-,0.0,Spring,2024,1
CRIM:3415:0001,Global Criminology,Marina Zaloznaya - Primary Instructor,,-,46.0,-,-,25.0,-,-,5.0,-,-,5.0,-,-,2.0,Spring,2024,1
CRIM:3417:0001,Community Corrections,John Zielke - Primary Instructor,,-,39.0,-,-,13.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
CRIM:3425:0001,"Women, Crime, and Justice",Amber Powell - Primary Instructor,,-,21.0,-,-,7.0,-,-,2.0,-,-,1.0,-,-,0.0,Spring,2024,1
CRIM:4410:0EXT,Treatment Interventions in Corrections,Malinda Lamb - Primary Instructor,,-,19.0,-,-,7.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
CRIM:4440:0001,Sociology of White-Collar Crime,Marina Zaloznaya - Primary Instructor,,-,25.0,-,-,21.0,-,-,9.0,-,-,3.0,-,-,1.0,Spring,2024,1
CS:1110:0A01,Introduction to Computer Science,Yasin Boloorchi - Primary Instructor,Ines Zigrino Curto - Course Supervisor,-,8.0,-,-,6.0,-,-,1.0,-,-,2.0,-,-,2.0,Spring,2024,1
CS:1110:0A03,Introduction to Computer Science,Yasin Boloorchi - Primary Instructor,Ines Zigrino Curto - Course Supervisor,-,8.0,-,-,9.0,-,-,1.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:1110:0A04,Introduction to Computer Science,Yasin Boloorchi - Primary Instructor,Ines Zigrino Curto - Course Supervisor,-,11.0,-,-,6.0,-,-,2.0,-,-,1.0,-,-,0.0,Spring,2024,1
CS:1110:0A05,Introduction to Computer Science,Yash Vora - Primary Instructor,Ines Zigrino Curto - Course Supervisor,-,4.0,-,-,5.0,-,-,5.0,-,-,1.0,-,-,4.0,Spring,2024,1
CS:1210:0A01,Computer Science I: Fundamentals,Haruko Okada - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,1.0,-,-,6.0,-,-,5.0,-,-,3.0,-,-,0.0,Spring,2024,1
CS:1210:0A02,Computer Science I: Fundamentals,Haruko Okada - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,6.0,-,-,3.0,-,-,5.0,-,-,3.0,-,-,3.0,Spring,2024,1
CS:1210:0A03,Computer Science I: Fundamentals,Haruko Okada - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,6.0,-,-,8.0,-,-,2.0,-,-,3.0,-,-,0.0,Spring,2024,1
CS:1210:0A04,Computer Science I: Fundamentals,Phuong Nguyen - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,1.0,-,-,7.0,-,-,9.0,-,-,2.0,-,-,0.0,Spring,2024,1
CS:1210:0A05,Computer Science I: Fundamentals,Phuong Nguyen - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,3.0,-,-,5.0,-,-,3.0,-,-,1.0,-,-,6.0,Spring,2024,1
CS:1210:0A06,Computer Science I: Fundamentals,Phuong Nguyen - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,3.0,-,-,4.0,-,-,4.0,-,-,4.0,-,-,3.0,Spring,2024,1
CS:1210:0A07,Computer Science I: Fundamentals,Audrey Powers - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,2.0,-,-,12.0,-,-,1.0,-,-,3.0,-,-,2.0,Spring,2024,1
CS:1210:0A08,Computer Science I: Fundamentals,Audrey Powers - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,2.0,-,-,2.0,-,-,5.0,-,-,5.0,-,-,4.0,Spring,2024,1
CS:1210:0A11,Computer Science I: Fundamentals,Audrey Powers - Primary Instructor,Sriram Pemmaraju - Course Supervisor,-,0.0,-,-,5.0,-,-,7.0,-,-,5.0,-,-,4.0,Spring,2024,1
CS:2210:0A01,Discrete Structures,Mingi Lee - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,4.0,-,-,7.0,-,-,5.0,-,-,3.0,-,-,3.0,Spring,2024,1
CS:2210:0A02,Discrete Structures,Mingi Lee - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,8.0,-,-,2.0,-,-,3.0,-,-,4.0,-,-,3.0,Spring,2024,1
CS:2210:0A03,Discrete Structures,Shweta Rajiv - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,2.0,-,-,9.0,-,-,4.0,-,-,3.0,-,-,5.0,Spring,2024,1
CS:2210:0A04,Discrete Structures,Ali Hasany - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,7.0,-,-,6.0,-,-,6.0,-,-,3.0,-,-,1.0,Spring,2024,1
CS:2210:0A05,Discrete Structures,Sergio Martelo - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,3.0,-,-,6.0,-,-,5.0,-,-,4.0,-,-,4.0,Spring,2024,1
CS:2210:0A06,Discrete Structures,Ali Hasany - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,1.0,-,-,8.0,-,-,3.0,-,-,5.0,-,-,3.0,Spring,2024,1
CS:2210:0A08,Discrete Structures,Yash Vora - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,2.0,-,-,5.0,-,-,3.0,-,-,6.0,-,-,1.0,Spring,2024,1
CS:2210:0A09,Discrete Structures,Shweta Rajiv - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,4.0,-,-,3.0,-,-,8.0,-,-,4.0,-,-,1.0,Spring,2024,1
CS:2210:0A10,Discrete Structures,Sergio Martelo - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,7.0,-,-,1.0,-,-,5.0,-,-,4.0,-,-,5.0,Spring,2024,1
CS:2230:0A01,Computer Science II: Data Structures,Arathi Ashok - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,6.0,-,-,4.0,-,-,8.0,-,-,1.0,-,-,0.0,Spring,2024,1
CS:2230:0A02,Computer Science II: Data Structures,David Aites - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,3.0,-,-,3.0,-,-,4.0,-,-,3.0,-,-,2.0,Spring,2024,1
CS:2230:0A03,Computer Science II: Data Structures,Iman Noferesti - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,4.0,-,-,8.0,-,-,4.0,-,-,3.0,-,-,1.0,Spring,2024,1
CS:2230:0A04,Computer Science II: Data Structures,David Aites - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,3.0,-,-,4.0,-,-,1.0,-,-,4.0,-,-,4.0,Spring,2024,1
CS:2230:0A06,Computer Science II: Data Structures,Iman Noferesti - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,3.0,-,-,5.0,-,-,5.0,-,-,2.0,-,-,3.0,Spring,2024,1
CS:2230:0A07,Computer Science II: Data Structures,Amitha George - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,7.0,-,-,4.0,-,-,3.0,-,-,5.0,-,-,1.0,Spring,2024,1
CS:2230:0A08,Computer Science II: Data Structures,Arathi Ashok - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,3.0,-,-,4.0,-,-,4.0,-,-,4.0,-,-,2.0,Spring,2024,1
CS:2230:0A10,Computer Science II: Data Structures,Amitha George - Primary Instructor,Elizabeth Kleiman - Course Supervisor,-,4.0,-,-,5.0,-,-,5.0,-,-,3.0,-,-,1.0,Spring,2024,1
CS:2420:0001,Analyzing Data for Informatics,Ines Zigrino Curto - Primary Instructor,,-,20.0,-,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:2520:0001,Human-Computer Interaction - Informatics,Juan Pablo Hourcade - Primary Instructor,,-,13.0,-,-,14.0,-,-,5.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:2630:0A01,Computer Organization,Emily Johnson - Primary Instructor,Douglas Jones - Course Supervisor,-,1.0,-,-,4.0,-,-,5.0,-,-,1.0,-,-,4.0,Spring,2024,1
CS:2630:0A03,Computer Organization,Sai Sandeep Maripala - Primary Instructor,Douglas Jones - Course Supervisor,-,0.0,-,-,5.0,-,-,5.0,-,-,1.0,-,-,3.0,Spring,2024,1
CS:2630:0A04,Computer Organization,Sai Sandeep Maripala - Primary Instructor,Douglas Jones - Course Supervisor,-,4.0,-,-,3.0,-,-,5.0,-,-,0.0,-,-,2.0,Spring,2024,1
CS:2630:0A05,Computer Organization,Emily Johnson - Primary Instructor,Douglas Jones - Course Supervisor,-,1.0,-,-,7.0,-,-,6.0,-,-,0.0,-,-,2.0,Spring,2024,1
CS:2820:0A02,Introduction to Software Development,Jamil Gafur - Primary Instructor,Steve Goddard - Course Supervisor,-,2.0,-,-,5.0,-,-,8.0,-,-,1.0,-,-,1.0,Spring,2024,1
CS:2820:0A03,Introduction to Software Development,Dylan Laurianti - Primary Instructor,Steve Goddard - Course Supervisor,-,3.0,-,-,6.0,-,-,4.0,-,-,4.0,-,-,0.0,Spring,2024,1
CS:2820:0A04,Introduction to Software Development,Jamil Gafur - Primary Instructor,Steve Goddard - Course Supervisor,-,6.0,-,-,7.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
CS:2820:0A05,Introduction to Software Development,Dylan Laurianti - Primary Instructor,Steve Goddard - Course Supervisor,-,2.0,-,-,6.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:3210:0003,Programming Languages and Tools,Arjun Viswanathan - Primary Instructor,,-,3.0,-,-,10.0,-,-,4.0,-,-,9.0,-,-,4.0,Spring,2024,1
CS:3330:0001,Algorithms,Bijaya Adhikari - Primary Instructor,,-,8.0,-,-,23.0,-,-,20.0,-,-,1.0,-,-,6.0,Spring,2024,1
CS:3330:0002,Algorithms,Sourya Roy - Primary Instructor,,-,13.0,-,-,18.0,-,-,18.0,-,-,1.0,-,-,9.0,Spring,2024,1
CS:3620:0001,Operating Systems,Guanpeng Li - Primary Instructor,,-,20.0,-,-,13.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:3640:0001,Intro to Networks and Their Applications,Octav Chipara - Primary Instructor,,-,15.0,-,-,20.0,-,-,16.0,-,-,4.0,-,-,3.0,Spring,2024,1
CS:3700:0101,Introduction to Numerical Methods,Bruce Ayati - Primary Instructor,,-,5.0,-,-,3.0,-,-,6.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:3700:0121,Introduction to Numerical Methods,Laurent Jay - Primary Instructor,,-,1.0,-,-,11.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:3820:0001,Programming Language Concepts,Aaron Stump - Primary Instructor,,-,83.0,-,-,17.0,-,-,6.0,-,-,3.0,-,-,1.0,Spring,2024,1
CS:3980:0001,Topics in Computer Science I,Changhui Xu - Primary Instructor,,-,22.0,-,-,12.0,-,-,1.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:3980:0002,Topics in Computer Science I,Raman Aravamudhan - Primary Instructor,,-,11.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:4330:0001,Theory of Computation,Kasturi Varadarajan - Primary Instructor,,-,22.0,-,-,18.0,-,-,4.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:4350:0001,Logic in Computer Science,Hans Joerg Schurr - Primary Instructor,,-,15.0,-,-,11.0,-,-,6.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:4400:0001,Database Systems,Padmini Srinivasan - Primary Instructor,,-,14.0,-,-,12.0,-,-,10.0,-,-,1.0,-,-,1.0,Spring,2024,1
CS:4470:0001,Health Data Analytics,Padmini Srinivasan - Primary Instructor,,-,11.0,-,-,11.0,-,-,5.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:4720:0001,Optimization Techniques,David Stewart - Primary Instructor,,-,4.0,-,-,4.0,-,-,6.0,-,-,1.0,-,-,0.0,Spring,2024,1
CS:4980:0001,Topics in Computer Science II,Cesare Tinelli - Primary Instructor,,-,12.0,-,-,10.0,-,-,8.0,-,-,0.0,-,-,1.0,Spring,2024,1
CS:4980:0006,Topics in Computer Science II,Raman Aravamudhan - Primary Instructor,,-,18.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:5350:0001,Design and Analysis of Algorithms,Mehrdad Moharrami - Primary Instructor,,-,9.0,-,-,6.0,-,-,4.0,-,-,1.0,-,-,0.0,Spring,2024,1
CS:5610:0001,High Performance Computer Architecture,Guadalupe Canahuate - Primary Instructor,,-,6.0,-,-,3.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
CS:5800:0001,Fundamentals of Software Engineering,Raman Aravamudhan - Primary Instructor,,-,30.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CS:5980:0001,Topics in Computer Science III,Alberto Segre - Primary Instructor,,-,28.0,-,-,0.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
CSD:1015:0001,Intro to Speech & Hearing Proces & Disor,Stewart McCauley - Primary Instructor,,-,16.0,-,-,3.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:1800:0EXV,Aging Matters: Intro to Gerontology,Yi Wang - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3112:0A03,Anatomy & Physiology Speech Production,Hayo Terband - Primary Instructor,,-,8.0,-,-,3.0,-,-,2.0,-,-,2.0,-,-,3.0,Spring,2024,1
CSD:3112:0A04,Anatomy & Physiology Speech Production,Hayo Terband - Primary Instructor,,-,12.0,-,-,18.0,-,-,6.0,-,-,0.0,-,-,1.0,Spring,2024,1
CSD:3112:0A05,Anatomy & Physiology Speech Production,Hayo Terband - Primary Instructor,,-,11.0,-,-,9.0,-,-,8.0,-,-,2.0,-,-,2.0,Spring,2024,1
CSD:3113:0A01,Introduction to Hearing Science,Inyong Choi - Primary Instructor,,-,18.0,-,-,5.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3113:0A02,Introduction to Hearing Science,Inyong Choi - Primary Instructor,,-,18.0,-,-,6.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3113:0A03,Introduction to Hearing Science,Inyong Choi - Primary Instructor,,-,13.0,-,-,5.0,-,-,4.0,-,-,1.0,-,-,1.0,Spring,2024,1
CSD:3113:0A04,Introduction to Hearing Science,Inyong Choi - Primary Instructor,,-,6.0,-,-,0.0,-,-,5.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3117:0A01,Psychology of Language,Keith Baxelbaum - Primary Instructor,,-,16.0,-,-,8.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3117:0A02,Psychology of Language,Keith Baxelbaum - Primary Instructor,,-,19.0,-,-,7.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3117:0A04,Psychology of Language,Keith Baxelbaum - Primary Instructor,,-,18.0,-,-,5.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3117:0A05,Psychology of Language,Keith Baxelbaum - Primary Instructor,,-,7.0,-,-,7.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
CSD:3118:0A01,Language Acquisition,Kristi Hendrickson - Primary Instructor,,-,8.0,-,-,12.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3118:0A02,Language Acquisition,Kristi Hendrickson - Primary Instructor,,-,14.0,-,-,8.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:3118:0A04,Language Acquisition,Kristi Hendrickson - Primary Instructor,,-,5.0,-,-,7.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
CSD:4029:0001,Experiential Learning in Audiology,Kelly Schmidt Clay - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:4120:0001,Intro to Clinical Methods & Observation,Naomi Rodgers - Primary Instructor,,-,63.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:4148:0A01,Developmental Speech Disorders,Hayo Terband - Primary Instructor,,-,8.0,-,-,13.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:4148:0A02,Developmental Speech Disorders,Hayo Terband - Primary Instructor,,-,11.0,-,-,9.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:4148:0A03,Developmental Speech Disorders,Hayo Terband - Primary Instructor,,-,7.0,-,-,6.0,-,-,7.0,-,-,2.0,-,-,0.0,Spring,2024,1
CSD:4148:0A04,Developmental Speech Disorders,Hayo Terband - Primary Instructor,,-,6.0,-,-,10.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:4244:0001,Rehabilitative Audiology,Meaghan Foody - Primary Instructor,,-,71.0,-,-,27.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5114:0001,Introduction to Voice Disorders,Brian Peterson - Primary Instructor,,-,22.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5203:0001,Counseling in Communication Disorders,Naomi Rodgers - Primary Instructor,,-,25.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5224:0001,System & Signal Theory Speech & Hear Sci,Shawn Goodman - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5236:0001,Neuro & Structural Disorders of Swallow,Scott Dailey - Primary Instructor,,-,25.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5238:0001,Motor Speech Disorders,Mili Kuruvilla-Dugdale - Primary Instructor,,-,25.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5253:0001,Sp Perception in Listeners with Hrg Loss,Inyong Choi - Primary Instructor,,-,16.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5282:0001,Phonological Development and Disorders,Philip Combiths - Primary Instructor,,-,18.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:5320:0001,Applied Stats & Prcpl of EBP in AuD,Shawn Goodman - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSD:6318:0001,Occupational Audiology,Laura Kauth - Primary Instructor,,-,8.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSED:2081:0EXU,Making a Vocational-Educational Choice,Molly Rechkemmer - Primary Instructor,,-,34.0,-,-,6.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
CSED:2081:0EXV,Making a Vocational-Educational Choice,Molly Rechkemmer - Primary Instructor,,-,33.0,-,-,5.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSED:4110:0EXU,Psychology of Food and Mood,Callie Brass - Primary Instructor,,-,28.0,-,-,8.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
CSED:4110:0EXV,Psychology of Food and Mood,Emily Santi - Primary Instructor,,-,33.0,-,-,6.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSED:4110:0EXW,Psychology of Food and Mood,Emily Santi - Primary Instructor,,-,29.0,-,-,6.0,-,-,3.0,-,-,1.0,-,-,1.0,Spring,2024,1
CSED:4112:0EXW,How to Interview to Get That Job!,Jan Gorman - Primary Instructor,,-,17.0,-,-,11.0,-,-,3.0,-,-,5.0,-,-,1.0,Spring,2024,1
CSED:4113:0EXV,"Sleep, Sleep Depriv & Sleep Disorders",Cher Stephenson - Primary Instructor,,-,16.0,-,-,15.0,-,-,5.0,-,-,3.0,-,-,1.0,Spring,2024,1
CSED:4113:0EXW,"Sleep, Sleep Depriv & Sleep Disorders",Cher Stephenson - Primary Instructor,,-,17.0,-,-,17.0,-,-,4.0,-,-,0.0,-,-,1.0,Spring,2024,1
CSED:4114:0EXW,Psych of Body Modification & Self-Image,Barbara Lea O'Rourke - Primary Instructor,,-,17.0,-,-,13.0,-,-,4.0,-,-,1.0,-,-,0.0,Spring,2024,1
CSED:4121:0EXW,Identification of Stdnts for Gifted Prog,Katie Schabilion - Primary Instructor,Laurie Croft - Course Supervisor,-,7.0,-,-,4.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSED:4131:0EXW,"Loss, Death, and Bereavement",Chelsea Cheney - Primary Instructor,Leslie Margolin - Course Supervisor,-,33.0,-,-,8.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
CSED:4132:0EXW,Addiction and Impulse Control Disorders,Nicole Pizzini - Primary Instructor,,-,26.0,-,-,8.0,-,-,3.0,-,-,2.0,-,-,1.0,Spring,2024,1
CSED:4140:0EXW,Foundations of Leadership,Robert Metzger Iii - Primary Instructor,,-,19.0,-,-,12.0,-,-,4.0,-,-,3.0,-,-,0.0,Spring,2024,1
CSED:4145:0EXW,Marriage and Family Interaction,Kpoti Accoh - Primary Instructor,Leslie Margolin - Course Supervisor,-,28.0,-,-,2.0,-,-,0.0,-,-,1.0,-,-,2.0,Spring,2024,1
CSED:4162:0EXV,Introduction to Couple & Family Therapy,Kayla Sellers - Primary Instructor,Leslie Margolin - Course Supervisor,-,24.0,-,-,4.0,-,-,2.0,-,-,1.0,-,-,1.0,Spring,2024,1
CSED:4173:0EXU,Trauma Across the Lifespan,Kelson Warner - Primary Instructor,Leslie Margolin - Course Supervisor,-,21.0,-,-,9.0,-,-,6.0,-,-,3.0,-,-,1.0,Spring,2024,1
CSED:4173:0EXV,Trauma Across the Lifespan,Kpoti Accoh - Primary Instructor,Leslie Margolin - Course Supervisor,-,27.0,-,-,10.0,-,-,1.0,-,-,1.0,-,-,1.0,Spring,2024,1
CSED:4173:0EXW,Trauma Across the Lifespan,Nashae Julian - Primary Instructor,,-,39.0,-,-,2.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSED:4174:0EXV,Positive Psychology,Leslie Margolin - Primary Instructor,,-,31.0,-,-,6.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
CSED:4174:0EXW,Positive Psychology,Lori Magnuson - Primary Instructor,,-,13.0,-,-,18.0,-,-,3.0,-,-,4.0,-,-,1.0,Spring,2024,1
CSED:4175:0EXW,Motivational Interviewing,Chelsea Cheney - Primary Instructor,Leslie Margolin - Course Supervisor,-,28.0,-,-,7.0,-,-,1.0,-,-,2.0,-,-,1.0,Spring,2024,1
CSED:4176:0EXW,Child Abuse: Assessmnt Intervntn Advocy,Kelson Warner - Primary Instructor,Leslie Margolin - Course Supervisor,-,24.0,-,-,14.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
CSED:4178:0EXV,Microcounseling,George Rashid - Primary Instructor,,-,25.0,-,-,6.0,-,-,2.0,-,-,3.0,-,-,4.0,Spring,2024,1
